7,3,
69,1,
25,1,2,
3,1,2,3,
1,1,2,3,4,
2,1,2,3,4,5,
4,1,2,3,4,5,6,7,
13,1,2,4,
1,1,2,4,3,5,
1,1,2,4,3,5,6,7,
16,1,2,4,5,
3,1,2,4,5,3,6,7,
1,1,2,4,5,7,6,3,
7,1,2,5,
2,1,2,5,4,
1,1,2,5,4,3,6,7,
2,1,2,5,4,6,7,3,
1,1,2,5,7,4,3,6,
1,1,2,6,5,4,3,7,
3,1,2,7,
1,1,2,7,4,
1,1,3,
3,1,3,2,
1,1,3,2,4,
1,1,3,2,4,5,
1,1,3,2,4,5,6,7,
7,1,3,4,
2,1,3,4,2,5,6,
1,1,3,4,2,5,6,7,
1,1,3,4,6,2,
2,1,3,4,6,2,5,7,
3,1,3,5,
1,1,3,5,2,
2,1,3,6,
1,1,3,7,
391,1,4,
47,1,4,2,
3,1,4,2,3,5,6,7,
1,1,4,2,3,6,5,7,
43,1,4,2,5,
2,1,4,2,5,3,
14,1,4,2,5,3,6,7,
4,1,4,2,5,3,7,6,
4,1,4,2,5,6,3,7,
2,1,4,2,5,6,7,3,
7,1,4,2,5,7,3,6,
1,1,4,2,6,5,3,7,
1,1,4,2,6,7,3,5,
1,1,4,2,7,
1,1,4,2,7,5,6,3,
42,1,4,3,
2,1,4,3,2,
1,1,4,3,2,5,
1,1,4,3,2,5,6,7,
1,1,4,3,5,
1,1,4,3,5,2,
1,1,4,3,5,2,6,7,
6,1,4,3,6,2,5,7,
3,1,4,3,6,7,5,2,
31,1,4,5,
5,1,4,5,2,
1,1,4,5,2,3,
2,1,4,5,2,3,6,7,
3,1,4,5,2,3,7,6,
1,1,4,5,2,6,3,7,
1,1,4,5,2,6,7,3,
10,1,4,6,
1,1,4,6,2,
1,1,4,6,3,
6,1,4,6,3,2,5,7,
1,1,4,6,7,2,3,
16,1,4,7,
1,1,4,7,2,3,5,6,
3,1,4,7,2,5,3,6,
1,1,4,7,3,2,5,
1,1,4,7,6,3,2,5,
5,1,5,
1,1,5,3,
1,1,5,3,2,4,
4,1,5,4,
1,1,6,2,
3,1,6,4,
4,1,7,4,
1,1,7,4,2,3,5,6,
60,2,
8,2,1,
4,2,1,3,
1,2,1,3,4,5,
1,2,1,3,5,
1,2,1,3,5,4,6,7,
12,2,1,4,
1,2,1,4,3,5,6,7,
1,2,1,4,3,5,7,6,
4,2,1,4,5,
13,2,1,5,
