4,3,
163,1,
41,1,2,
46,1,2,3,
31,1,2,3,4,
16,1,2,4,
23,1,2,4,3,
80,1,3,
35,1,3,2,
35,1,3,2,4,
60,1,3,4,
19,1,3,4,2,
163,1,4,
22,1,4,2,
22,1,4,2,3,
140,1,4,3,
72,1,4,3,2,
296,2,
107,2,1,
121,2,1,3,
150,2,1,3,4,
17,2,1,4,
25,2,1,4,3,
43,2,3,
88,2,3,1,
76,2,3,1,4,
13,2,3,4,
13,2,3,4,1,
23,2,4,
16,2,4,1,
33,2,4,1,3,
10,2,4,3,
15,2,4,3,1,
39,3,
36,3,1,
18,3,1,2,
18,3,1,2,4,
28,3,1,4,
20,3,1,4,2,
7,3,2,
13,3,2,1,
19,3,2,1,4,
5,3,2,4,
9,3,2,4,1,
3,3,4,
8,3,4,1,
11,3,4,1,2,
4,3,4,2,
3,3,4,2,1,
862,4,
524,4,1,
49,4,1,2,
52,4,1,2,3,
488,4,1,3,
258,4,1,3,2,
23,4,2,
14,4,2,1,
25,4,2,1,3,
5,4,2,3,
13,4,2,3,1,
46,4,3,
87,4,3,1,
70,4,3,1,2,
7,4,3,2,
2,4,3,2,1,
"Candidate 1","Rosemary Elizabeth Bruce","Liberal Democrat (LD)",
"Candidate 2","Eileen Durno","Scottish National Party (SNP)",
"Candidate 3","Iain Gillies","Labour (Lab)",
"Candidate 4","Ann Ross","Conservative and Unionist Party (Con)",
"Ward 16 - Banchory and Mid Deeside",
