4,3,
347,1,
154,1,2,
32,1,2,3,
34,1,2,3,4,
70,1,2,4,
63,1,2,4,3,
58,1,3,
42,1,3,2,
39,1,3,2,4,
7,1,3,4,
18,1,3,4,2,
37,1,4,
52,1,4,2,
40,1,4,2,3,
11,1,4,3,
11,1,4,3,2,
45,2,
29,2,1,
10,2,1,3,
11,2,1,3,4,
16,2,1,4,
19,2,1,4,3,
16,2,3,
11,2,3,1,
13,2,3,1,4,
21,2,3,4,
22,2,3,4,1,
33,2,4,
20,2,4,1,
9,2,4,1,3,
11,2,4,3,
12,2,4,3,1,
537,3,
81,3,1,
51,3,1,2,
45,3,1,2,4,
15,3,1,4,
31,3,1,4,2,
76,3,2,
45,3,2,1,
54,3,2,1,4,
55,3,2,4,
55,3,2,4,1,
170,3,4,
14,3,4,1,
36,3,4,1,2,
98,3,4,2,
121,3,4,2,1,
465,4,
33,4,1,
49,4,1,2,
31,4,1,2,3,
7,4,1,3,
6,4,1,3,2,
102,4,2,
54,4,2,1,
50,4,2,1,3,
44,4,2,3,
49,4,2,3,1,
126,4,3,
13,4,3,1,
32,4,3,1,2,
86,4,3,2,
110,4,3,2,1,
"Candidate 1","Neil Benny","Conservative and Unionist Party (Con)",
"Candidate 2","Gordon Bruce","Liberal Democrat (LD)",
"Candidate 3","Scott Farmer","Scottish National Party (SNP)",
"Candidate 4","Christine Simpson","Labour (Lab)",
"Stirling West Ward",
