4,3,
87,1,
11,1,2,
24,1,2,3,
8,1,2,3,4,
11,1,2,4,
8,1,2,4,3,
8,1,3,
11,1,3,2,
9,1,3,2,4,
16,1,3,4,
4,1,3,4,2,
49,1,4,
15,1,4,2,
11,1,4,2,3,
18,1,4,3,
18,1,4,3,2,
54,2,
12,2,1,
16,2,1,3,
8,2,1,3,4,
21,2,1,4,
3,2,1,4,3,
65,2,3,
27,2,3,1,
12,2,3,1,4,
92,2,3,4,
21,2,3,4,1,
22,2,4,
17,2,4,1,
11,2,4,1,3,
39,2,4,3,
13,2,4,3,1,
13,3,
3,3,1,
8,3,1,2,4,
12,3,1,4,
16,3,2,
16,3,2,1,
3,3,2,1,4,
37,3,2,4,
13,3,2,4,1,
7,3,4,
8,3,4,1,
1,3,4,1,2,
5,3,4,2,
2,3,4,2,1,
23,4,
24,4,1,
10,4,1,2,
3,4,1,2,3,
16,4,1,3,
8,4,1,3,2,
7,4,2,
14,4,2,1,
6,4,2,1,3,
19,4,2,3,
4,4,2,3,1,
11,4,3,
12,4,3,1,
5,4,3,1,2,
7,4,3,2,
1,4,3,2,1,
"Candidate 1","Stephen Clackson","Independent (Ind)",
"Candidate 2","Stephen Hagan","Independent (Ind)",
"Candidate 3","Graham Sinclair","Independent (Ind)",
"Candidate 4","Gillian Skuse","Independent (Ind)",
"North Isles",
