4,3,
423,1,
55,1,2,
9,1,2,3,
11,1,2,3,4,
91,1,2,4,
72,1,2,4,3,
5,1,3,
3,1,3,2,
10,1,3,2,4,
12,1,3,4,
11,1,3,4,2,
379,1,4,
248,1,4,2,
151,1,4,2,3,
20,1,4,3,
33,1,4,3,2,
188,2,
24,2,1,
5,2,1,3,
11,2,1,3,4,
41,2,1,4,
27,2,1,4,3,
20,2,3,
13,2,3,1,
8,2,3,1,4,
36,2,3,4,
49,2,3,4,1,
98,2,4,
54,2,4,1,
52,2,4,1,3,
36,2,4,3,
46,2,4,3,1,
436,3,
13,3,1,
8,3,1,2,
20,3,1,2,4,
12,3,1,4,
17,3,1,4,2,
73,3,2,
10,3,2,1,
32,3,2,1,4,
78,3,2,4,
115,3,2,4,1,
213,3,4,
23,3,4,1,
45,3,4,1,2,
133,3,4,2,
189,3,4,2,1,
570,4,
435,4,1,
257,4,1,2,
170,4,1,2,3,
30,4,1,3,
46,4,1,3,2,
157,4,2,
142,4,2,1,
114,4,2,1,3,
75,4,2,3,
62,4,2,3,1,
144,4,3,
30,4,3,1,
57,4,3,1,2,
77,4,3,2,
92,4,3,2,1,
"Candidate 1","Douglas Lumsden","Conservative and Unionist Party (Con)",
"Candidate 2","Angela Taylor","Labour (Lab)",
"Candidate 3","Gordon Scott Townson","Scottish National Party (SNP)",
"Candidate 4","Ian Yuill","Liberal Democrat (LD)",
"Airyhall/Broomhill/Garthdee Ward",
