4,3,
123,1,
13,1,2,
23,1,2,3,
31,1,2,3,4,
5,1,2,4,3,
10,1,3,
12,1,3,2,
17,1,3,2,4,
5,1,3,4,
3,1,3,4,2,
111,1,4,
11,1,4,2,
27,1,4,2,3,
14,1,4,3,
24,1,4,3,2,
49,2,
14,2,1,
17,2,1,3,
15,2,1,3,4,
6,2,1,4,
8,2,1,4,3,
666,2,3,
109,2,3,1,
148,2,3,1,4,
86,2,3,4,
117,2,3,4,1,
15,2,4,
3,2,4,1,
13,2,4,1,3,
19,2,4,3,
16,2,4,3,1,
13,3,
1,3,1,
7,3,1,2,
4,3,1,2,4,
1,3,1,4,
1,3,1,4,2,
176,3,2,
29,3,2,1,
47,3,2,1,4,
17,3,2,4,
25,3,2,4,1,
1,3,4,
2,3,4,1,
1,3,4,1,2,
3,3,4,2,
5,3,4,2,1,
491,4,
482,4,1,
38,4,1,2,
98,4,1,2,3,
18,4,1,3,
39,4,1,3,2,
30,4,2,
15,4,2,1,
12,4,2,1,3,
31,4,2,3,
43,4,2,3,1,
12,4,3,
7,4,3,1,
4,4,3,1,2,
20,4,3,2,
35,4,3,2,1,
"Candidate 1","Alison Andrews","Liberal Democrat (LD)",
"Candidate 2","Iain Gaul","Scottish National Party (SNP)",
"Candidate 3","Jeanette Gaul","Scottish National Party (SNP)",
"Candidate 4","Ronnie Proctor","Conservative and Unionist Party (Con)",
"Kirriemuir and Dean",
