4,3,
152,1,
44,1,2,
147,1,2,3,
60,1,2,3,4,
6,1,2,4,
3,1,2,4,3,
14,1,3,
59,1,3,2,
25,1,3,2,4,
5,1,3,4,
1,1,3,4,2,
16,1,4,
5,1,4,2,
9,1,4,2,3,
4,1,4,3,
8,1,4,3,2,
51,2,
10,2,1,
34,2,1,3,
21,2,1,3,4,
3,2,1,4,
2,2,1,4,3,
305,2,3,
166,2,3,1,
106,2,3,1,4,
72,2,3,4,
68,2,3,4,1,
14,2,4,
3,2,4,1,
3,2,4,1,3,
17,2,4,3,
20,2,4,3,1,
17,3,
6,3,1,
9,3,1,2,
9,3,1,2,4,
3,3,1,4,
2,3,1,4,2,
86,3,2,
65,3,2,1,
47,3,2,1,4,
19,3,2,4,
26,3,2,4,1,
3,3,4,
2,3,4,1,2,
4,3,4,2,
2,3,4,2,1,
258,4,
29,4,1,
7,4,1,2,
21,4,1,2,3,
4,4,1,3,
3,4,1,3,2,
22,4,2,
5,4,2,1,
6,4,2,1,3,
59,4,2,3,
59,4,2,3,1,
12,4,3,
3,4,3,1,
3,4,3,1,2,
42,4,3,2,
51,4,3,2,1,
"Candidate 1","David Kinniburgh","Conservative and Unionist Party (Con)",
"Candidate 2","Ellen Morton","Liberal Democrat (LD)",
"Candidate 3","Andrew Nisbet","Liberal Democrat (LD)",
"Candidate 4","Richard Trail","Scottish National Party (SNP)",
"HELENSBURGH AND LOMOND SOUTH WARD",
