4,3,
201,1,
32,1,2,
29,1,2,3,
14,1,2,3,4,
7,1,2,4,
5,1,2,4,3,
158,1,3,
38,1,3,2,
27,1,3,2,4,
63,1,3,4,
50,1,3,4,2,
25,1,4,
5,1,4,2,
8,1,4,2,3,
26,1,4,3,
8,1,4,3,2,
447,2,
36,2,1,
31,2,1,3,
21,2,1,3,4,
10,2,1,4,
3,2,1,4,3,
196,2,3,
43,2,3,1,
54,2,3,1,4,
114,2,3,4,
94,2,3,4,1,
95,2,4,
11,2,4,1,
24,2,4,1,3,
73,2,4,3,
86,2,4,3,1,
365,3,
186,3,1,
32,3,1,2,
44,3,1,2,4,
75,3,1,4,
73,3,1,4,2,
169,3,2,
60,3,2,1,
58,3,2,1,4,
120,3,2,4,
112,3,2,4,1,
170,3,4,
66,3,4,1,
66,3,4,1,2,
76,3,4,2,
79,3,4,2,1,
329,4,
8,4,1,
4,4,1,2,
12,4,1,2,3,
18,4,1,3,
23,4,1,3,2,
74,4,2,
8,4,2,1,
14,4,2,1,3,
58,4,2,3,
54,4,2,3,1,
141,4,3,
41,4,3,1,
40,4,3,1,2,
65,4,3,2,
66,4,3,2,1,
"Candidate 1","Bill Binks","Conservative and Unionist Party (Con)",
"Candidate 2","Jim Gibbons","Scottish National Party (SNP)",
"Candidate 3","Eric Gotts","Liberal Democrat (LD)",
"Candidate 4","Maureen Henry","Labour (Lab)",
"Milngavie",
