5,4,
72,1,
21,1,2,
22,1,2,3,
5,1,2,3,4,
8,1,2,3,4,5,
4,1,2,3,5,4,
16,1,2,4,
2,1,2,4,3,
9,1,2,4,3,5,
1,1,2,4,5,
3,1,2,4,5,3,
7,1,2,5,
3,1,2,5,3,4,
1,1,2,5,4,
1,1,2,5,4,3,
29,1,3,
7,1,3,2,
6,1,3,2,4,
16,1,3,2,4,5,
7,1,3,2,5,4,
25,1,3,4,
2,1,3,4,2,
6,1,3,4,2,5,
4,1,3,4,5,
23,1,3,4,5,2,
21,1,3,5,
1,1,3,5,2,
4,1,3,5,2,4,
6,1,3,5,4,
7,1,3,5,4,2,
27,1,4,
17,1,4,2,
1,1,4,2,3,
9,1,4,2,3,5,
1,1,4,2,5,
3,1,4,2,5,3,
13,1,4,3,
1,1,4,3,2,
4,1,4,3,2,5,
3,1,4,3,5,
4,1,4,3,5,2,
29,1,4,5,
2,1,4,5,2,
6,1,4,5,2,3,
7,1,4,5,3,
7,1,4,5,3,2,
15,1,5,
2,1,5,2,
1,1,5,2,4,3,
12,1,5,3,
1,1,5,3,2,
4,1,5,3,2,4,
2,1,5,3,4,
3,1,5,3,4,2,
14,1,5,4,
1,1,5,4,2,
1,1,5,4,2,3,
6,1,5,4,3,
9,1,5,4,3,2,
365,2,
66,2,1,
97,2,1,3,
28,2,1,3,4,
129,2,1,3,4,5,
13,2,1,3,5,4,
37,2,1,4,
7,2,1,4,3,
31,2,1,4,3,5,
1,2,1,4,5,
7,2,1,4,5,3,
3,2,1,5,
3,2,1,5,3,4,
1,2,1,5,4,
2,2,1,5,4,3,
14,2,3,
32,2,3,1,
6,2,3,1,4,
50,2,3,1,4,5,
1,2,3,1,5,
6,2,3,1,5,4,
7,2,3,4,
6,2,3,4,1,
7,2,3,4,1,5,
2,2,3,4,5,
1,2,3,4,5,1,
3,2,3,5,
2,2,3,5,1,4,
1,2,3,5,4,
3,2,3,5,4,1,
83,2,4,
39,2,4,1,
20,2,4,1,3,
31,2,4,1,3,5,
1,2,4,1,5,
6,2,4,1,5,3,
17,2,4,3,
6,2,4,3,1,
23,2,4,3,1,5,
1,2,4,3,5,
2,2,4,3,5,1,
25,2,4,5,
2,2,4,5,1,
9,2,4,5,1,3,
7,2,4,5,3,1,
16,2,5,
5,2,5,1,
4,2,5,1,3,4,
2,2,5,3,
4,2,5,3,1,4,
1,2,5,3,4,1,
12,2,5,4,
5,2,5,4,1,3,
8,2,5,4,3,1,
36,3,
23,3,1,
11,3,1,2,
1,3,1,2,4,
12,3,1,2,4,5,
5,3,1,2,5,4,
16,3,1,4,
1,3,1,4,2,
6,3,1,4,2,5,
5,3,1,4,5,
4,3,1,4,5,2,
6,3,1,5,
1,3,1,5,2,4,
1,3,1,5,4,
9,3,1,5,4,2,
13,3,2,
8,3,2,1,
1,3,2,1,4,
10,3,2,1,4,5,
2,3,2,1,5,4,
8,3,2,4,
2,3,2,4,1,
3,3,2,4,1,5,
1,3,2,4,5,1,
1,3,2,5,
1,3,2,5,1,4,
2,3,2,5,4,1,
15,3,4,
4,3,4,1,
1,3,4,1,2,
5,3,4,1,2,5,
2,3,4,1,5,
3,3,4,1,5,2,
2,3,4,2,
5,3,4,2,1,
3,3,4,2,1,5,
3,3,4,2,5,1,
20,3,4,5,
4,3,4,5,1,
4,3,4,5,1,2,
2,3,4,5,2,
18,3,5,
11,3,5,1,
1,3,5,1,2,4,
4,3,5,1,4,
8,3,5,1,4,2,
1,3,5,2,1,4,
1,3,5,2,4,
5,3,5,4,
1,3,5,4,1,
8,3,5,4,1,2,
1,3,5,4,2,
3,3,5,4,2,1,
204,4,
55,4,1,
23,4,1,2,
1,4,1,2,3,
13,4,1,2,3,5,
3,4,1,2,5,
6,4,1,2,5,3,
30,4,1,3,
3,4,1,3,2,
9,4,1,3,2,5,
8,4,1,3,5,
9,4,1,3,5,2,
34,4,1,5,
4,4,1,5,2,
5,4,1,5,2,3,
13,4,1,5,3,
13,4,1,5,3,2,
41,4,2,
14,4,2,1,
10,4,2,1,3,
13,4,2,1,3,5,
7,4,2,1,5,3,
10,4,2,3,
5,4,2,3,1,
7,4,2,3,1,5,
1,4,2,3,5,
1,4,2,3,5,1,
12,4,2,5,
1,4,2,5,1,
5,4,2,5,1,3,
3,4,2,5,3,1,
27,4,3,
21,4,3,1,
3,4,3,1,2,
8,4,3,1,2,5,
6,4,3,1,5,
10,4,3,1,5,2,
10,4,3,2,
2,4,3,2,1,
5,4,3,2,1,5,
2,4,3,2,5,
17,4,3,5,
3,4,3,5,1,
11,4,3,5,1,2,
3,4,3,5,2,
1,4,3,5,2,1,
95,4,5,
38,4,5,1,
2,4,5,1,2,
12,4,5,1,2,3,
18,4,5,1,3,
27,4,5,1,3,2,
9,4,5,2,
8,4,5,2,1,3,
3,4,5,2,3,1,
37,4,5,3,
9,4,5,3,1,
28,4,5,3,1,2,
1,4,5,3,2,
2,4,5,3,2,1,
581,5,
68,5,1,
7,5,1,2,
7,5,1,2,3,4,
1,5,1,2,4,
1,5,1,2,4,3,
60,5,1,3,
1,5,1,3,2,
5,5,1,3,2,4,
19,5,1,3,4,
41,5,1,3,4,2,
36,5,1,4,
4,5,1,4,2,3,
19,5,1,4,3,
17,5,1,4,3,2,
9,5,2,
7,5,2,1,
1,5,2,1,3,
1,5,2,1,3,4,
3,5,2,1,4,3,
3,5,2,3,
1,5,2,3,1,4,
1,5,2,3,4,
1,5,2,3,4,1,
7,5,2,4,
3,5,2,4,1,3,
2,5,2,4,3,
52,5,3,
49,5,3,1,
5,5,3,1,2,4,
16,5,3,1,4,
33,5,3,1,4,2,
1,5,3,2,
1,5,3,2,1,4,
1,5,3,2,4,1,
38,5,3,4,
10,5,3,4,1,
12,5,3,4,1,2,
1,5,3,4,2,
2,5,3,4,2,1,
296,5,4,
92,5,4,1,
6,5,4,1,2,3,
43,5,4,1,3,
58,5,4,1,3,2,
10,5,4,2,
5,5,4,2,1,3,
2,5,4,2,3,1,
92,5,4,3,
55,5,4,3,1,
57,5,4,3,1,2,
4,5,4,3,2,
7,5,4,3,2,1,
"Candidate 1","Sandy Duncan","Independent (Ind)",
"Candidate 2","Alastair Forsyth","Scottish National Party (SNP)",
"Candidate 3","Mike Rawlins","Independent (Ind)",
"Candidate 4","Anne Robertson","Liberal Democrat (LD)",
"Candidate 5","Iain Taylor","Conservative and Unionist Party (Con)",
"Ward 7 - Turriff and District",
