5,3,
571,1,
124,1,2,
93,1,2,3,
5,1,2,3,4,
21,1,2,3,4,5,
5,1,2,3,5,
20,1,2,3,5,4,
42,1,2,4,
1,1,2,4,3,
15,1,2,4,3,5,
1,1,2,4,5,
13,1,2,4,5,3,
60,1,2,5,
3,1,2,5,3,
19,1,2,5,3,4,
1,1,2,5,4,
7,1,2,5,4,3,
133,1,3,
70,1,3,2,
6,1,3,2,4,
30,1,3,2,4,5,
2,1,3,2,5,
13,1,3,2,5,4,
17,1,3,4,
2,1,3,4,2,
4,1,3,4,2,5,
6,1,3,4,5,2,
50,1,3,5,
3,1,3,5,2,
18,1,3,5,2,4,
5,1,3,5,4,2,
40,1,4,
32,1,4,2,
7,1,4,2,3,
24,1,4,2,3,5,
1,1,4,2,5,
4,1,4,2,5,3,
6,1,4,3,
1,1,4,3,2,
12,1,4,3,2,5,
1,1,4,3,5,
1,1,4,3,5,2,
12,1,4,5,
1,1,4,5,2,
5,1,4,5,2,3,
1,1,4,5,3,
2,1,4,5,3,2,
129,1,5,
68,1,5,2,
4,1,5,2,3,
51,1,5,2,3,4,
2,1,5,2,4,
10,1,5,2,4,3,
84,1,5,3,
3,1,5,3,2,
33,1,5,3,2,4,
8,1,5,3,4,2,
16,1,5,4,
3,1,5,4,2,
9,1,5,4,2,3,
1,1,5,4,3,
4,1,5,4,3,2,
73,2,
39,2,1,
31,2,1,3,
1,2,1,3,4,
8,2,1,3,4,5,
6,2,1,3,5,4,
15,2,1,4,
1,2,1,4,3,
11,2,1,4,3,5,
2,2,1,4,5,3,
24,2,1,5,
1,2,1,5,3,
3,2,1,5,3,4,
2,2,1,5,4,
7,2,1,5,4,3,
50,2,3,
15,2,3,1,
3,2,3,1,4,
8,2,3,1,4,5,
5,2,3,1,5,4,
31,2,3,4,
1,2,3,4,1,
11,2,3,4,1,5,
2,2,3,4,5,
7,2,3,4,5,1,
14,2,3,5,
2,2,3,5,1,4,
5,2,3,5,4,1,
40,2,4,
14,2,4,1,
2,2,4,1,3,
7,2,4,1,3,5,
1,2,4,1,5,3,
42,2,4,3,
1,2,4,3,1,
10,2,4,3,1,5,
4,2,4,3,5,
5,2,4,3,5,1,
9,2,4,5,
2,2,4,5,1,
1,2,4,5,1,3,
1,2,4,5,3,
1,2,4,5,3,1,
32,2,5,
20,2,5,1,
3,2,5,1,3,4,
2,2,5,1,4,3,
18,2,5,3,
5,2,5,3,1,4,
3,2,5,3,4,1,
14,2,5,4,
1,2,5,4,1,3,
4,2,5,4,3,1,
119,3,
35,3,1,
30,3,1,2,
2,3,1,2,4,
9,3,1,2,4,5,
3,3,1,2,5,
7,3,1,2,5,4,
3,3,1,4,
4,3,1,4,2,
4,3,1,4,2,5,
3,3,1,4,5,2,
24,3,1,5,
6,3,1,5,2,4,
1,3,1,5,4,2,
55,3,2,
27,3,2,1,
1,3,2,1,4,
9,3,2,1,4,5,
2,3,2,1,5,
4,3,2,1,5,4,
40,3,2,4,
2,3,2,4,1,
13,3,2,4,1,5,
1,3,2,4,5,
7,3,2,4,5,1,
9,3,2,5,
2,3,2,5,1,
10,3,2,5,1,4,
1,3,2,5,4,
5,3,2,5,4,1,
47,3,4,
9,3,4,1,
2,3,4,1,2,
3,3,4,1,2,5,
2,3,4,1,5,
2,3,4,1,5,2,
27,3,4,2,
4,3,4,2,1,
7,3,4,2,1,5,
2,3,4,2,5,1,
7,3,4,5,
1,3,4,5,1,2,
2,3,4,5,2,
3,3,4,5,2,1,
29,3,5,
13,3,5,1,
2,3,5,1,2,
7,3,5,1,2,4,
2,3,5,1,4,2,
13,3,5,2,
1,3,5,2,1,
5,3,5,2,1,4,
1,3,5,2,4,
3,3,5,2,4,1,
7,3,5,4,
3,3,5,4,1,2,
2,3,5,4,2,
1,3,5,4,2,1,
271,4,
30,4,1,
37,4,1,2,
8,4,1,2,3,
11,4,1,2,3,5,
7,4,1,2,5,3,
17,4,1,3,
2,4,1,3,2,5,
1,4,1,3,5,2,
7,4,1,5,
2,4,1,5,2,3,
2,4,1,5,3,2,
134,4,2,
43,4,2,1,
5,4,2,1,3,
13,4,2,1,3,5,
7,4,2,1,5,3,
133,4,2,3,
9,4,2,3,1,
34,4,2,3,1,5,
1,4,2,3,5,
8,4,2,3,5,1,
19,4,2,5,
1,4,2,5,1,
4,4,2,5,1,3,
10,4,2,5,3,1,
99,4,3,
15,4,3,1,
1,4,3,1,2,
6,4,3,1,2,5,
2,4,3,1,5,2,
94,4,3,2,
5,4,3,2,1,
28,4,3,2,1,5,
3,4,3,2,5,
4,4,3,2,5,1,
9,4,3,5,
1,4,3,5,2,
1,4,3,5,2,1,
14,4,5,
10,4,5,1,
5,4,5,1,2,3,
21,4,5,2,
3,4,5,2,1,3,
1,4,5,2,3,
11,4,5,2,3,1,
10,4,5,3,
1,4,5,3,1,2,
1,4,5,3,2,
2,4,5,3,2,1,
285,5,
90,5,1,
70,5,1,2,
5,5,1,2,3,
22,5,1,2,3,4,
1,5,1,2,4,
15,5,1,2,4,3,
59,5,1,3,
5,5,1,3,2,
21,5,1,3,2,4,
5,5,1,3,4,2,
22,5,1,4,
1,5,1,4,2,
5,5,1,4,2,3,
2,5,1,4,3,2,
34,5,2,
30,5,2,1,
3,5,2,1,3,
11,5,2,1,3,4,
2,5,2,1,4,
6,5,2,1,4,3,
31,5,2,3,
1,5,2,3,1,
11,5,2,3,1,4,
8,5,2,3,4,1,
11,5,2,4,
1,5,2,4,1,
2,5,2,4,1,3,
2,5,2,4,3,
2,5,2,4,3,1,
91,5,3,
34,5,3,1,
3,5,3,1,2,
18,5,3,1,2,4,
5,5,3,1,4,2,
28,5,3,2,
3,5,3,2,1,
9,5,3,2,1,4,
3,5,3,2,4,
3,5,3,2,4,1,
9,5,3,4,
3,5,3,4,1,2,
4,5,3,4,2,
4,5,3,4,2,1,
21,5,4,
7,5,4,1,
1,5,4,1,2,
3,5,4,1,2,3,
20,5,4,2,
1,5,4,2,1,
3,5,4,2,1,3,
2,5,4,2,3,
6,5,4,2,3,1,
