5,3,
21,1,
357,1,2,
61,1,2,3,
36,1,2,3,4,
41,1,2,3,4,5,
1,1,2,3,5,
4,1,2,3,5,4,
20,1,2,4,
7,1,2,4,3,
22,1,2,4,3,5,
2,1,2,4,5,3,
49,1,2,5,
1,1,2,5,3,
17,1,2,5,3,4,
5,1,2,5,4,3,
2,1,3,
8,1,3,2,
4,1,3,2,4,
1,1,3,2,4,5,
1,1,3,2,5,
1,1,3,2,5,4,
2,1,3,4,
2,1,3,4,2,5,
5,1,3,5,
4,1,4,
2,1,4,2,
1,1,4,2,3,5,
1,1,4,2,5,3,
1,1,4,3,2,5,
2,1,4,5,2,3,
3,1,5,
6,1,5,2,
2,1,5,2,3,4,
1,1,5,3,2,4,
26,2,
344,2,1,
64,2,1,3,
31,2,1,3,4,
58,2,1,3,4,5,
1,2,1,3,5,
3,2,1,3,5,4,
45,2,1,4,
21,2,1,4,3,
46,2,1,4,3,5,
1,2,1,4,5,
3,2,1,4,5,3,
36,2,1,5,
8,2,1,5,3,4,
10,2,1,5,4,3,
15,2,3,
11,2,3,1,
1,2,3,1,4,
4,2,3,1,4,5,
9,2,3,4,
2,2,3,4,1,
1,2,3,4,1,5,
1,2,3,5,
11,2,4,
6,2,4,1,
1,2,4,1,3,
5,2,4,1,3,5,
1,2,4,1,5,
3,2,4,3,
2,2,4,3,1,
5,2,4,3,1,5,
1,2,4,3,5,1,
1,2,4,5,
2,2,5,
3,2,5,1,
1,2,5,1,3,
1,2,5,3,1,4,
2,2,5,4,1,3,
131,3,
7,3,1,
12,3,1,2,
4,3,1,2,4,
8,3,1,2,4,5,
5,3,1,4,
3,3,1,4,2,
2,3,1,4,2,5,
2,3,1,5,
14,3,2,
13,3,2,1,
3,3,2,1,4,
13,3,2,1,4,5,
8,3,2,4,
6,3,2,4,1,
10,3,2,4,1,5,
4,3,2,5,
1,3,2,5,4,1,
633,3,4,
31,3,4,1,
19,3,4,1,2,
34,3,4,1,2,5,
1,3,4,1,5,2,
89,3,4,2,
10,3,4,2,1,
74,3,4,2,1,5,
4,3,4,2,5,1,
92,3,4,5,
16,3,4,5,1,2,
20,3,4,5,2,1,
14,3,5,
2,3,5,1,
4,3,5,2,
2,3,5,2,1,4,
1,3,5,2,4,1,
10,3,5,4,
3,3,5,4,2,1,
37,4,
1,4,1,2,
1,4,1,2,3,5,
1,4,1,3,
13,4,2,
3,4,2,1,
2,4,2,1,3,5,
1,4,2,1,5,3,
6,4,2,3,
1,4,2,3,5,1,
1,4,2,5,
281,4,3,
3,4,3,1,
3,4,3,1,2,
10,4,3,1,2,5,
61,4,3,2,
19,4,3,2,1,
42,4,3,2,1,5,
1,4,3,2,5,1,
41,4,3,5,
5,4,3,5,1,2,
17,4,3,5,2,1,
4,4,5,
1,4,5,2,
4,4,5,3,
135,5,
4,5,1,
11,5,1,2,
3,5,1,2,3,4,
1,5,1,2,4,3,
3,5,1,3,
5,5,2,
11,5,2,1,
1,5,2,1,3,
5,5,2,1,3,4,
1,5,2,1,4,3,
6,5,2,3,
1,5,2,3,1,4,
17,5,3,
1,5,3,1,2,4,
2,5,3,2,
2,5,3,2,1,4,
1,5,3,2,4,1,
30,5,3,4,
3,5,3,4,1,2,
7,5,3,4,2,1,
4,5,4,
1,5,4,1,
3,5,4,2,
2,5,4,2,1,3,
1,5,4,2,3,1,
18,5,4,3,
4,5,4,3,2,1,
"Candidate 1","Dougie Crawfor","Scottish National Party (SNP)",
"Candidate 2","Cath Johnston","Scottish National Party (SNP)",
"Candidate 3","Jim Muirhea","Labour (Lab)",
"Candidate 4","Bryan Pottinge","Labour (Lab)",
"Candidate 5","Peter Smail","Conservative and Unionist Party (Con)",
"Midlothian Sout0",
