5,4,
24,1,
474,1,2,
53,1,2,3,
45,1,2,3,4,
69,1,2,3,4,5,
6,1,2,3,5,4,
54,1,2,4,
27,1,2,4,3,
42,1,2,4,3,5,
1,1,2,4,5,3,
44,1,2,5,
2,1,2,5,3,
23,1,2,5,3,4,
1,1,2,5,4,
5,1,2,5,4,3,
4,1,3,
7,1,3,2,
9,1,3,2,4,
4,1,3,2,4,5,
1,1,3,2,5,4,
4,1,3,4,
3,1,3,4,2,
2,1,3,4,2,5,
2,1,3,5,
1,1,3,5,2,4,
6,1,4,
6,1,4,2,
4,1,4,2,3,
6,1,4,2,3,5,
1,1,4,2,5,3,
3,1,4,3,
2,1,4,3,2,5,
4,1,5,2,
1,1,5,2,3,
2,1,5,2,3,4,
2,1,5,3,2,4,
61,2,
468,2,1,
55,2,1,3,
46,2,1,3,4,
79,2,1,3,4,5,
8,2,1,3,5,4,
48,2,1,4,
41,2,1,4,3,
49,2,1,4,3,5,
60,2,1,5,
21,2,1,5,3,4,
14,2,1,5,4,3,
21,2,3,
16,2,3,1,
5,2,3,1,4,
10,2,3,1,4,5,
14,2,3,4,
4,2,3,4,1,
1,2,3,4,1,5,
1,2,3,4,5,
2,2,3,4,5,1,
6,2,3,5,
2,2,3,5,1,4,
12,2,4,
9,2,4,1,
5,2,4,1,3,
5,2,4,1,3,5,
1,2,4,1,5,
14,2,4,3,
3,2,4,3,1,
4,2,4,3,1,5,
3,2,4,5,
1,2,4,5,3,1,
7,2,5,
18,2,5,1,
1,2,5,1,3,
2,2,5,1,3,4,
4,2,5,3,
2,2,5,3,1,4,
1,2,5,4,
2,2,5,4,1,3,
69,3,
9,3,1,
6,3,1,2,
2,3,1,2,4,
3,3,1,2,4,5,
3,3,1,4,
3,3,1,4,2,
2,3,1,4,2,5,
1,3,1,5,
1,3,1,5,2,
18,3,2,
8,3,2,1,
5,3,2,1,4,
6,3,2,1,4,5,
19,3,2,4,
2,3,2,4,1,
5,3,2,4,1,5,
1,3,2,4,5,
1,3,2,5,4,1,
515,3,4,
25,3,4,1,
26,3,4,1,2,
36,3,4,1,2,5,
1,3,4,1,5,
1,3,4,1,5,2,
62,3,4,2,
29,3,4,2,1,
45,3,4,2,1,5,
85,3,4,5,
1,3,4,5,1,
24,3,4,5,1,2,
4,3,4,5,2,
18,3,4,5,2,1,
2,3,5,
2,3,5,1,
1,3,5,2,
1,3,5,2,1,
8,3,5,4,
1,3,5,4,2,
3,3,5,4,2,1,
56,4,
3,4,1,
7,4,1,2,
3,4,1,2,3,
3,4,1,2,3,5,
1,4,1,2,5,
1,4,1,2,5,3,
6,4,1,3,
3,4,1,3,2,
3,4,1,3,2,5,
19,4,2,
4,4,2,1,
2,4,2,1,3,
7,4,2,1,3,5,
11,4,2,3,
5,4,2,3,1,
4,4,2,3,1,5,
1,4,2,5,
1,4,2,5,1,
1,4,2,5,3,1,
520,4,3,
20,4,3,1,
9,4,3,1,2,
23,4,3,1,2,5,
1,4,3,1,5,2,
64,4,3,2,
37,4,3,2,1,
69,4,3,2,1,5,
1,4,3,2,5,
1,4,3,2,5,1,
49,4,3,5,
1,4,3,5,1,
8,4,3,5,1,2,
2,4,3,5,2,
24,4,3,5,2,1,
5,4,5,
1,4,5,1,2,
1,4,5,2,
5,4,5,3,
1,4,5,3,1,2,
1,4,5,3,2,1,
140,5,
3,5,1,
17,5,1,2,
1,5,1,2,3,
9,5,1,2,3,4,
1,5,1,3,
1,5,1,3,2,4,
12,5,2,
15,5,2,1,
7,5,2,1,3,4,
4,5,2,1,4,3,
3,5,2,3,
1,5,2,3,1,4,
1,5,2,3,4,1,
4,5,2,4,
1,5,2,4,3,1,
8,5,3,
3,5,3,1,
2,5,3,1,2,4,
1,5,3,2,
1,5,3,2,1,4,
2,5,3,2,4,1,
22,5,3,4,
3,5,3,4,1,2,
6,5,3,4,2,1,
9,5,4,
2,5,4,1,
1,5,4,2,
1,5,4,2,3,1,
23,5,4,3,
1,5,4,3,1,2,
1,5,4,3,2,
20,5,4,3,2,1,
"Candidate 1","James Buchanan","Scottish National Party (SNP)",
"Candidate 2","John Campbell","Scottish National Party (SNP)",
"Candidate 3","Gordon Cree","Labour (Lab)",
"Candidate 4","Drew Mcintyre","Labour (Lab)",
"Candidate 5","Rob Murray","Conservative and Unionist Party (Con)",
"Kilmarnock East and Hurlford",
