8,3,
123,1,
20,1,2,
9,1,2,3,
1,1,2,3,4,
1,1,2,3,4,5,6,7,8,
1,1,2,3,6,
1,1,2,3,7,8,4,5,6,
1,1,2,3,8,7,
20,1,2,4,
1,1,2,4,3,7,8,5,6,
1,1,2,4,6,8,
3,1,2,4,8,
1,1,2,4,8,7,
2,1,2,6,
1,1,2,6,4,
1,1,2,6,7,3,4,
2,1,2,7,
6,1,2,8,
1,1,2,8,4,
1,1,2,8,4,5,7,
11,1,3,
4,1,3,2,
1,1,3,2,4,6,5,7,8,
1,1,3,2,4,7,8,6,5,
1,1,3,2,8,
1,1,3,5,
14,1,3,7,
1,1,3,7,8,
1,1,3,7,8,2,4,5,6,
1,1,3,7,8,6,
5,1,3,8,
8,1,4,
5,1,4,2,
1,1,4,2,3,7,6,5,8,
3,1,4,2,8,
1,1,4,3,
3,1,4,6,
1,1,4,6,8,
1,1,5,2,
2,1,5,3,
1,1,5,6,
1,1,5,8,
9,1,6,
4,1,6,2,
1,1,6,2,4,
1,1,6,3,
1,1,6,3,2,7,5,4,8,
1,1,6,4,
2,1,6,7,
8,1,6,8,
1,1,6,8,7,
3,1,7,
1,1,7,2,8,3,4,5,6,
8,1,7,3,
1,1,7,3,4,2,8,
2,1,7,6,
2,1,7,8,
1,1,7,8,3,2,5,4,6,
1,1,7,8,3,4,2,5,6,
34,1,8,
6,1,8,2,
2,1,8,2,4,
1,1,8,2,4,5,
1,1,8,2,4,6,3,7,5,
1,1,8,2,6,
3,1,8,3,
1,1,8,3,2,7,4,5,6,
2,1,8,3,7,
1,1,8,4,
2,1,8,4,2,
1,1,8,4,2,5,3,7,6,
1,1,8,4,2,6,
1,1,8,4,6,5,7,3,2,
2,1,8,5,
1,1,8,5,4,2,6,3,7,
1,1,8,5,6,
1,1,8,5,6,3,7,
5,1,8,6,
1,1,8,6,2,3,4,7,
2,1,8,6,2,4,5,3,7,
1,1,8,6,7,3,2,4,5,
9,1,8,7,
1,1,8,7,2,4,3,5,6,
4,1,8,7,3,
1,1,8,7,3,2,4,
1,1,8,7,3,2,4,6,5,
1,1,8,7,3,4,
1,1,8,7,3,5,4,2,6,
103,2,
13,2,1,
1,2,1,3,
1,2,1,3,4,8,7,
1,2,1,3,4,8,7,5,6,
1,2,1,3,6,
1,2,1,3,6,8,
1,2,1,3,7,8,
8,2,1,4,
1,2,1,4,5,6,8,3,7,
1,2,1,4,6,5,8,7,3,
1,2,1,4,7,3,5,8,6,
2,2,1,4,8,
1,2,1,6,
2,2,1,7,
1,2,1,7,8,6,
2,2,1,8,
1,2,1,8,6,
34,2,3,
6,2,3,1,
18,2,3,4,
2,2,3,4,1,
1,2,3,4,1,7,5,6,8,
1,2,3,4,1,8,5,
2,2,3,4,5,7,
1,2,3,4,5,7,8,6,1,
10,2,3,4,7,
1,2,3,4,7,6,
1,2,3,4,7,8,1,5,6,
1,2,3,4,7,8,5,1,
2,2,3,4,7,8,5,6,1,
1,2,3,4,8,7,
1,2,3,5,4,
1,2,3,6,
1,2,3,6,4,5,7,8,1,
24,2,3,7,
1,2,3,7,1,
8,2,3,7,4,
1,2,3,7,4,1,
1,2,3,7,4,1,8,5,6,
2,2,3,7,5,4,6,8,1,
1,2,3,7,6,
2,2,3,7,8,
1,2,3,7,8,4,
2,2,3,8,
1,2,3,8,4,
1,2,3,8,4,7,
904,2,4,
46,2,4,1,
1,2,4,1,3,7,8,
1,2,4,1,5,8,3,6,7,
2,2,4,1,5,8,6,3,7,
1,2,4,1,5,8,6,7,3,
1,2,4,1,6,
1,2,4,1,6,5,
1,2,4,1,7,
1,2,4,1,7,3,
4,2,4,1,8,
1,2,4,1,8,3,7,
1,2,4,1,8,5,6,
2,2,4,1,8,5,6,3,7,
1,2,4,1,8,6,
1,2,4,1,8,6,3,7,5,
53,2,4,3,
1,2,4,3,1,
1,2,4,3,1,5,6,7,8,
1,2,4,3,1,7,8,6,5,
1,2,4,3,5,6,1,7,8,
1,2,4,3,5,7,8,1,6,
1,2,4,3,5,7,8,6,1,
1,2,4,3,6,5,7,
1,2,4,3,6,7,8,5,1,
1,2,4,3,6,8,
31,2,4,3,7,
1,2,4,3,7,1,
2,2,4,3,7,5,6,1,8,
3,2,4,3,7,5,6,8,1,
2,2,4,3,7,5,8,1,6,
1,2,4,3,7,5,8,6,1,
2,2,4,3,7,6,
1,2,4,3,7,6,1,5,8,
2,2,4,3,7,6,5,8,1,
1,2,4,3,7,6,8,5,1,
3,2,4,3,7,8,
1,2,4,3,7,8,1,6,5,
1,2,4,3,7,8,5,1,6,
2,2,4,3,7,8,5,6,1,
67,2,4,5,
1,2,4,5,1,
1,2,4,5,3,
1,2,4,5,3,6,
1,2,4,5,3,6,7,8,1,
2,2,4,5,3,7,
1,2,4,5,3,8,7,1,6,
1,2,4,5,6,
1,2,4,5,6,1,8,3,7,
1,2,4,5,6,7,1,3,8,
1,2,4,5,6,7,8,3,1,
1,2,4,5,6,8,1,3,7,
1,2,4,5,6,8,7,3,1,
3,2,4,5,7,
1,2,4,5,7,3,8,6,1,
2,2,4,5,8,
1,2,4,5,8,1,6,7,3,
2,2,4,5,8,6,1,3,7,
1,2,4,5,8,7,1,6,3,
1,2,4,5,8,7,3,1,6,
37,2,4,6,
1,2,4,6,1,
1,2,4,6,5,
1,2,4,6,5,3,1,8,7,
1,2,4,6,5,8,1,3,7,
1,2,4,6,7,3,8,1,5,
1,2,4,6,8,5,1,3,7,
1,2,4,6,8,5,3,7,1,
48,2,4,7,
1,2,4,7,1,3,5,6,8,
21,2,4,7,3,
1,2,4,7,3,1,6,5,8,
1,2,4,7,3,1,8,6,5,
1,2,4,7,3,5,8,1,6,
1,2,4,7,3,6,5,8,1,
1,2,4,7,3,6,8,5,1,
1,2,4,7,3,8,
1,2,4,7,3,8,1,
1,2,4,7,3,8,5,6,1,
1,2,4,7,3,8,6,5,1,
1,2,4,7,5,6,
1,2,4,7,6,
1,2,4,7,8,1,6,
58,2,4,8,
5,2,4,8,1,
1,2,4,8,1,3,6,5,
1,2,4,8,1,3,6,7,5,
2,2,4,8,1,3,7,5,6,
1,2,4,8,1,6,
1,2,4,8,1,7,3,6,5,
2,2,4,8,3,
1,2,4,8,3,7,
1,2,4,8,3,7,1,
1,2,4,8,3,7,5,1,6,
1,2,4,8,5,
1,2,4,8,5,6,
2,2,4,8,6,5,1,3,7,
1,2,4,8,7,1,3,6,5,
1,2,4,8,7,3,
1,2,4,8,7,3,5,
1,2,4,8,7,3,5,6,1,
1,2,4,8,7,5,6,
1,2,4,8,7,6,5,3,1,
5,2,5,
1,2,5,3,4,7,8,6,1,
6,2,5,4,
1,2,5,6,4,3,7,
1,2,6,
1,2,6,1,
4,2,6,4,
1,2,6,4,8,1,5,
1,2,6,5,
2,2,6,8,
18,2,7,
1,2,7,1,
8,2,7,3,
1,2,7,3,4,
1,2,7,3,4,1,8,
1,2,7,3,4,6,8,1,5,
1,2,7,3,4,8,1,5,6,
1,2,7,3,8,1,4,5,6,
10,2,7,4,
1,2,7,4,3,
1,2,7,4,3,1,5,6,8,
1,2,7,4,3,1,8,
1,2,7,4,3,8,
1,2,7,4,8,
1,2,7,8,
1,2,7,8,3,4,
1,2,7,8,3,4,5,1,6,
1,2,7,8,4,1,5,6,3,
5,2,8,
5,2,8,1,
1,2,8,1,4,5,6,7,3,
3,2,8,3,
1,2,8,3,7,4,
1,2,8,4,
1,2,8,4,1,3,7,
1,2,8,4,1,6,3,7,5,
1,2,8,4,5,
1,2,8,7,3,6,4,1,5,
36,3,
6,3,1,
2,3,1,2,
3,3,1,4,
6,3,1,7,
1,3,1,7,5,8,4,2,6,
1,3,1,7,6,8,5,4,2,
1,3,1,7,8,2,4,6,5,
1,3,1,7,8,4,2,
1,3,1,7,8,6,5,4,2,
1,3,1,8,
16,3,2,
3,3,2,1,
1,3,2,1,4,7,8,6,5,
1,3,2,1,6,
1,3,2,1,8,6,
4,3,2,4,
1,3,2,4,1,5,8,7,6,
1,3,2,4,5,
1,3,2,4,7,
2,3,2,4,7,5,6,8,1,
1,3,2,4,7,8,
1,3,2,4,7,8,1,5,6,
2,3,2,5,
1,3,2,5,7,
1,3,2,5,7,8,4,
21,3,2,7,
2,3,2,7,1,4,5,6,8,
1,3,2,7,1,4,8,5,6,
6,3,2,7,4,
1,3,2,7,4,5,
1,3,2,7,6,
1,3,2,7,8,
3,3,2,8,
5,3,4,
1,3,4,2,5,
1,3,4,2,7,
2,3,4,5,
1,3,4,6,
9,3,4,7,
2,3,4,7,2,
1,3,4,7,2,1,5,8,6,
1,3,4,7,2,1,8,
1,3,4,8,
2,3,5,
1,3,5,2,
1,3,5,6,2,1,4,
5,3,5,7,
1,3,6,
2,3,6,7,
1,3,6,7,2,4,1,8,5,
452,3,7,
23,3,7,1,
1,3,7,1,2,
1,3,7,1,2,4,8,5,6,
1,3,7,1,4,
4,3,7,1,6,
1,3,7,1,6,5,2,4,
6,3,7,1,8,
1,3,7,1,8,2,4,5,6,
1,3,7,1,8,4,2,5,
1,3,7,1,8,5,2,4,6,
1,3,7,1,8,5,6,
1,3,7,1,8,6,2,4,5,
1,3,7,1,8,6,4,5,
77,3,7,2,
1,3,7,2,1,4,8,6,5,
1,3,7,2,1,8,6,5,4,
33,3,7,2,4,
1,3,7,2,4,1,8,
1,3,7,2,4,1,8,5,6,
2,3,7,2,4,5,
1,3,7,2,4,5,8,
1,3,7,2,4,5,8,1,6,
5,3,7,2,4,5,8,6,1,
1,3,7,2,4,6,1,5,8,
1,3,7,2,4,6,1,8,5,
2,3,7,2,4,6,5,8,1,
2,3,7,2,4,6,8,5,1,
2,3,7,2,4,8,
1,3,7,2,4,8,1,
1,3,7,2,4,8,1,5,6,
4,3,7,2,4,8,1,6,5,
1,3,7,2,4,8,6,5,1,
2,3,7,2,5,
1,3,7,2,6,
5,3,7,2,8,
1,3,7,2,8,4,6,1,5,
21,3,7,4,
1,3,7,4,1,
1,3,7,4,1,2,5,6,8,
11,3,7,4,2,
1,3,7,4,2,1,
1,3,7,4,2,1,8,5,6,
1,3,7,4,2,5,6,8,1,
1,3,7,4,2,8,1,6,5,
1,3,7,4,5,2,8,
1,3,7,4,8,
34,3,7,5,
1,3,7,5,1,8,2,4,6,
1,3,7,5,1,8,6,4,2,
2,3,7,5,2,
2,3,7,5,2,4,
1,3,7,5,2,4,6,8,1,
1,3,7,5,2,4,8,1,6,
1,3,7,5,4,2,6,8,1,
1,3,7,5,6,2,8,4,1,
1,3,7,5,6,8,1,
1,3,7,5,6,8,2,1,4,
1,3,7,5,8,
1,3,7,5,8,2,4,
