8,3,
67,1,
1,1,2,
2,1,2,3,
1,1,2,3,5,4,6,7,8,
1,1,2,3,5,4,7,8,6,
1,1,2,3,7,5,4,8,6,
1,1,2,4,
1,1,2,4,3,
3,1,2,5,
1,1,2,5,7,
2,1,2,7,
1,1,2,7,3,6,8,4,5,
1,1,2,7,4,3,8,6,5,
1,1,2,8,
27,1,3,
1,1,3,2,
1,1,3,2,4,7,
1,1,3,2,4,8,6,7,5,
1,1,3,2,5,
1,1,3,2,5,4,8,7,6,
1,1,3,2,5,8,
1,1,3,2,6,7,4,5,8,
6,1,3,4,
1,1,3,4,5,6,7,8,2,
1,1,3,4,6,7,5,2,8,
1,1,3,4,7,
1,1,3,4,8,
20,1,3,5,
2,1,3,5,2,
5,1,3,5,7,
2,1,3,5,8,
1,1,3,5,8,2,4,6,7,
1,1,3,5,8,2,6,4,7,
1,1,3,5,8,2,6,7,4,
12,1,3,6,
1,1,3,6,5,7,2,4,
2,1,3,6,7,
2,1,3,6,7,4,
1,1,3,6,8,7,
18,1,3,7,
1,1,3,7,4,
5,1,3,7,5,
2,1,3,7,6,
4,1,3,7,8,
1,1,3,7,8,4,2,5,6,
23,1,3,8,
1,1,3,8,2,
1,1,3,8,2,4,6,7,5,
1,1,3,8,2,4,7,6,5,
2,1,3,8,4,
1,1,3,8,4,2,
1,1,3,8,4,2,6,
1,1,3,8,5,7,
3,1,3,8,6,
1,1,3,8,6,2,4,5,7,
1,1,3,8,6,7,4,2,5,
1,1,3,8,7,
1,1,3,8,7,4,5,
1,1,3,8,7,6,
8,1,4,
1,1,4,2,
3,1,4,3,
1,1,4,3,8,7,6,2,5,
2,1,4,6,
1,1,4,6,2,7,8,3,5,
1,1,4,6,3,
1,1,4,6,3,8,7,2,5,
5,1,4,7,
1,1,4,7,3,5,2,8,6,
1,1,4,7,5,
3,1,4,8,
1,1,4,8,2,6,
10,1,5,
2,1,5,2,
1,1,5,2,3,
1,1,5,2,3,8,4,7,6,
1,1,5,2,4,
4,1,5,3,
1,1,5,3,2,
1,1,5,3,2,4,
1,1,5,3,7,
1,1,5,3,7,8,4,6,2,
2,1,5,4,
13,1,5,7,
1,1,5,7,2,3,4,8,6,
1,1,5,7,2,6,4,
2,1,5,7,3,
1,1,5,7,3,4,6,2,8,
1,1,5,7,4,
1,1,5,7,4,3,
1,1,5,7,6,
2,1,5,7,8,
3,1,5,8,
11,1,6,
1,1,6,2,4,8,3,5,7,
6,1,6,3,
1,1,6,3,2,4,
1,1,6,3,5,
1,1,6,3,7,
1,1,6,3,7,4,
2,1,6,3,8,
4,1,6,4,
1,1,6,4,3,7,
1,1,6,4,3,8,
1,1,6,4,3,8,7,2,5,
1,1,6,4,7,8,3,2,5,
1,1,6,5,
6,1,6,7,
2,1,6,7,3,
1,1,6,7,4,
1,1,6,7,4,8,3,
2,1,6,8,
1,1,6,8,3,
1,1,6,8,3,7,4,
21,1,7,
5,1,7,2,
1,1,7,2,3,
1,1,7,2,4,
24,1,7,3,
2,1,7,3,2,
1,1,7,3,2,4,6,8,5,
2,1,7,3,4,
1,1,7,3,4,6,2,5,8,
