8,4,
28,1,
33,1,2,
13,1,2,3,
6,1,2,3,4,
3,1,2,3,4,5,6,7,8,
1,1,2,3,4,6,7,
1,1,2,3,4,7,
1,1,2,3,4,7,5,6,8,
1,1,2,3,4,7,8,5,6,
4,1,2,3,7,
1,1,2,3,7,4,6,5,8,
5,1,2,4,
1,1,2,4,3,
1,1,2,4,3,6,7,5,8,
1,1,2,4,3,7,5,6,8,
1,1,2,4,3,7,8,
1,1,2,4,3,7,8,6,5,
1,1,2,4,5,6,7,8,3,
1,1,2,4,7,
1,1,2,4,7,3,
12,1,2,5,
1,1,2,5,3,4,6,7,8,
1,1,2,5,3,4,7,8,6,
1,1,2,5,4,
1,1,2,5,6,7,
1,1,2,5,6,7,8,3,4,
6,1,2,5,7,
1,1,2,5,7,3,
1,1,2,5,7,3,4,8,
1,1,2,5,8,
5,1,2,6,
5,1,2,6,7,
1,1,2,6,7,3,4,5,8,
374,1,2,7,
6,1,2,7,3,
15,1,2,7,3,4,
4,1,2,7,3,4,5,6,8,
1,1,2,7,3,4,5,8,6,
1,1,2,7,3,4,6,
4,1,2,7,3,4,6,5,8,
1,1,2,7,3,5,4,6,8,
2,1,2,7,4,
4,1,2,7,4,3,
1,1,2,7,4,3,5,8,6,
1,1,2,7,4,3,6,5,8,
12,1,2,7,5,
1,1,2,7,5,3,4,6,8,
2,1,2,7,5,3,4,8,
1,1,2,7,5,3,4,8,6,
2,1,2,7,5,6,
3,1,2,7,5,6,3,4,8,
1,1,2,7,5,6,8,
1,1,2,7,5,6,8,4,3,
3,1,2,7,5,8,
1,1,2,7,5,8,6,
20,1,2,7,6,
4,1,2,7,6,3,4,5,8,
1,1,2,7,6,3,4,8,
1,1,2,7,6,4,3,5,8,
3,1,2,7,6,5,
1,1,2,7,6,5,3,4,8,
1,1,2,7,6,5,4,3,8,
2,1,2,7,6,5,8,3,4,
1,1,2,7,6,8,5,
2,1,2,7,6,8,5,3,4,
1,1,2,7,6,8,5,4,3,
7,1,2,7,8,
1,1,2,7,8,3,4,5,6,
1,1,2,7,8,3,5,4,6,
4,1,2,7,8,5,
1,1,2,7,8,5,4,3,6,
1,1,2,7,8,5,6,
2,1,2,7,8,6,
1,1,2,7,8,6,5,
3,1,2,8,
1,1,2,8,3,7,4,5,6,
1,1,2,8,4,3,
1,1,3,
1,1,3,2,
1,1,3,2,4,
1,1,3,2,4,7,
1,1,3,2,5,7,
1,1,3,2,5,7,6,4,8,
1,1,3,2,7,4,
4,1,3,4,
1,1,3,4,7,
4,1,3,5,
2,1,3,6,
3,1,3,7,
1,1,3,7,4,2,
1,1,3,8,
2,1,4,
3,1,4,2,
1,1,4,3,2,5,6,7,
1,1,4,5,2,3,7,8,6,
1,1,5,
4,1,5,2,
1,1,5,2,3,4,7,
1,1,5,4,3,
1,1,5,6,
1,1,5,8,
1,1,5,8,7,2,6,4,3,
1,1,6,2,7,
1,1,6,5,
2,1,6,7,
1,1,6,7,2,
6,1,7,
51,1,7,2,
1,1,7,2,3,4,5,6,
1,1,7,2,3,4,6,5,8,
1,1,7,2,4,3,5,8,6,
3,1,7,2,5,
1,1,7,2,5,3,4,
1,1,7,2,5,6,
4,1,7,2,6,
1,1,7,2,6,5,
1,1,7,2,6,5,8,
1,1,7,3,
4,1,7,4,
3,1,7,5,
1,1,7,5,8,6,4,3,2,
1,1,8,
1,1,8,5,
1,1,8,7,
53,2,
65,2,1,
19,2,1,3,
11,2,1,3,4,
2,2,1,3,4,5,
1,2,1,3,4,7,
1,2,1,3,4,7,5,6,8,
1,2,1,3,4,7,6,5,8,
1,2,1,3,4,7,6,8,5,
1,2,1,3,4,7,8,5,6,
2,2,1,3,5,
1,2,1,3,5,4,7,8,6,
3,2,1,3,7,
1,2,1,3,7,4,
3,2,1,3,7,4,5,6,8,
1,2,1,3,7,8,4,6,5,
15,2,1,4,
6,2,1,4,3,
1,2,1,4,3,7,
1,2,1,4,3,7,5,6,8,
1,2,1,4,6,3,5,7,8,
1,2,1,4,6,7,5,3,
3,2,1,4,7,
22,2,1,5,
1,2,1,5,4,3,6,8,7,
1,2,1,5,6,7,8,4,3,
3,2,1,5,7,
16,2,1,6,
1,2,1,6,3,
1,2,1,6,3,4,
1,2,1,6,3,4,7,5,8,
5,2,1,6,7,
499,2,1,7,
11,2,1,7,3,
13,2,1,7,3,4,
2,2,1,7,3,4,5,6,
4,2,1,7,3,4,5,6,8,
1,2,1,7,3,4,5,8,6,
1,2,1,7,3,4,6,
6,2,1,7,3,4,6,5,8,
1,2,1,7,3,5,8,4,6,
1,2,1,7,3,6,4,5,
1,2,1,7,3,6,8,4,5,
10,2,1,7,4,
4,2,1,7,4,3,
3,2,1,7,4,3,5,6,8,
1,2,1,7,4,5,3,6,8,
13,2,1,7,5,
1,2,1,7,5,3,4,8,6,
3,2,1,7,5,6,
1,2,1,7,5,6,8,
1,2,1,7,5,6,8,3,4,
1,2,1,7,5,6,8,4,3,
1,2,1,7,5,8,6,4,3,
29,2,1,7,6,
1,2,1,7,6,3,
3,2,1,7,6,3,4,
1,2,1,7,6,3,4,5,8,
1,2,1,7,6,3,5,4,8,
2,2,1,7,6,4,3,5,8,
4,2,1,7,6,5,
