4,3,
386,1,
104,1,2,
129,1,2,3,
74,1,2,3,4,
23,1,2,4,
38,1,2,4,3,
239,1,3,
170,1,3,2,
105,1,3,2,4,
31,1,3,4,
51,1,3,4,2,
48,1,4,
28,1,4,2,
26,1,4,2,3,
14,1,4,3,
30,1,4,3,2,
160,2,
57,2,1,
68,2,1,3,
71,2,1,3,4,
24,2,1,4,
24,2,1,4,3,
43,2,3,
52,2,3,1,
39,2,3,1,4,
14,2,3,4,
11,2,3,4,1,
30,2,4,
21,2,4,1,
26,2,4,1,3,
10,2,4,3,
15,2,4,3,1,
237,3,
146,3,1,
140,3,1,2,
85,3,1,2,4,
7,3,1,4,
8,3,1,4,2,
78,3,2,
109,3,2,1,
64,3,2,1,4,
6,3,2,4,
3,3,2,4,1,
10,3,4,
1,3,4,1,
5,3,4,1,2,
4,3,4,2,
9,3,4,2,1,
99,4,
39,4,1,
30,4,1,2,
52,4,1,2,3,
5,4,1,3,
13,4,1,3,2,
21,4,2,
42,4,2,1,
53,4,2,1,3,
1,4,2,3,
7,4,2,3,1,
5,4,3,
3,4,3,1,
7,4,3,1,2,
3,4,3,2,
6,4,3,2,1,
"Candidate 1","Watson Mcateer","Independent (Ind)",
"Candidate 2","Davie Paterson","Independent (Ind)",
"Candidate 3","George Turnbull","Conservative and Unionist Party (Con)",
"Candidate 4","Iain Whyte","Scottish National Party (SNP)",
"Ward 11 - Hawick and Hermitage",
