4,3,
112,1,
11,1,2,
19,1,2,3,
16,1,2,3,4,
8,1,2,4,
5,1,2,4,3,
546,1,3,
62,1,3,2,
91,1,3,2,4,
273,1,3,4,
204,1,3,4,2,
27,1,4,
12,1,4,2,
7,1,4,2,3,
38,1,4,3,
44,1,4,3,2,
155,2,
17,2,1,
28,2,1,3,
29,2,1,3,4,
5,2,1,4,
6,2,1,4,3,
5,2,3,
9,2,3,1,
5,2,3,1,4,
5,2,3,4,
1,2,3,4,1,
65,2,4,
10,2,4,1,
25,2,4,1,3,
8,2,4,3,
10,2,4,3,1,
14,3,
131,3,1,
14,3,1,2,
14,3,1,2,4,
27,3,1,4,
37,3,1,4,2,
1,3,2,
2,3,2,1,
2,3,2,4,
3,3,2,4,1,
3,3,4,
8,3,4,1,
4,3,4,1,2,
2,3,4,2,
1,3,4,2,1,
512,4,
120,4,1,
16,4,1,2,
18,4,1,2,3,
120,4,1,3,
126,4,1,3,2,
99,4,2,
7,4,2,1,
24,4,2,1,3,
10,4,2,3,
24,4,2,3,1,
18,4,3,
24,4,3,1,
31,4,3,1,2,
12,4,3,2,
15,4,3,2,1,
"Candidate 1","Helen Coffey","Scottish National Party (SNP)",
"Candidate 2","Ian Grant","Conservative and Unionist Party (Con)",
"Candidate 3","Andrew Hershaw","Scottish National Party (SNP)",
"Candidate 4","Maureen Mckay","Labour (Lab)",
"Ward 2 Kilmarnock North",
