4,3,
436,1,
453,1,2,
21,1,2,3,
66,1,2,3,4,
255,1,2,4,
372,1,2,4,3,
31,1,3,
26,1,3,2,
20,1,3,2,4,
24,1,3,4,
31,1,3,4,2,
122,1,4,
139,1,4,2,
139,1,4,2,3,
34,1,4,3,
47,1,4,3,2,
37,2,
42,2,1,
4,2,1,3,
9,2,1,3,4,
45,2,1,4,
36,2,1,4,3,
9,2,3,
4,2,3,1,
9,2,3,1,4,
12,2,3,4,
14,2,3,4,1,
23,2,4,
33,2,4,1,
19,2,4,1,3,
7,2,4,3,
12,2,4,3,1,
791,3,
18,3,1,
17,3,1,2,
21,3,1,2,4,
13,3,1,4,
21,3,1,4,2,
54,3,2,
12,3,2,1,
13,3,2,1,4,
52,3,2,4,
47,3,2,4,1,
560,3,4,
27,3,4,1,
49,3,4,1,2,
147,3,4,2,
151,3,4,2,1,
469,4,
88,4,1,
95,4,1,2,
92,4,1,2,3,
36,4,1,3,
48,4,1,3,2,
86,4,2,
51,4,2,1,
54,4,2,1,3,
38,4,2,3,
46,4,2,3,1,
300,4,3,
28,4,3,1,
34,4,3,1,2,
98,4,3,2,
123,4,3,2,1,
"Candidate 1","Lorna Catherine Binnie","Scottish National Party (SNP)",
"Candidate 2","Donnie Buchanan","Green (Gr)",
"Candidate 3","John Patrick","Conservative and Unionist Party (Con)",
"Candidate 4","Pat Reid","Labour (Lab)",
"Ward 7 - Falkirk South",
