6,3,
6,6,5,4,3,1,
1,1,3,4,6,2,5,
1,3,2,5,4,1,6,
3,1,6,4,3,5,2,
2,1,3,6,5,
22,3,1,5,
14,1,4,3,5,6,2,
1,1,2,4,6,5,3,
29,4,3,
31,4,2,3,
3,1,4,6,3,5,
3,4,5,1,2,3,6,
1,6,2,5,
4,6,2,3,
1,4,2,1,5,3,
29,1,4,3,2,5,6,
8,1,5,6,3,4,
1,6,4,2,1,3,5,
95,6,5,3,
5,5,6,1,3,4,
3,1,6,4,2,3,5,
1,3,5,2,4,
44,2,3,4,
2,4,1,3,2,5,
2,1,3,4,5,6,
3,1,3,5,4,2,6,
2,6,4,5,3,1,
3,1,2,4,5,
1,6,5,4,1,2,3,
2,1,5,6,4,3,
2,6,1,4,5,3,2,
5,1,5,2,
4,1,5,6,4,
9,6,5,1,3,
1,2,4,1,3,6,5,
3,6,3,5,1,
1,4,5,2,3,1,6,
10,4,2,1,3,5,6,
1,3,5,6,2,4,
3,4,1,5,3,
11,1,6,4,5,3,2,
7,5,3,4,
1,2,6,3,5,4,1,
6,4,6,1,
4,2,6,4,
1,5,6,4,1,3,
8,4,6,
3,3,5,4,1,6,2,
3,5,1,4,3,6,2,
2,4,3,2,1,6,5,
2,6,5,1,2,3,4,
19,5,6,1,
8,6,3,5,4,1,2,
15,3,2,4,
1,4,3,6,5,1,2,
1,2,1,5,3,4,6,
3,4,3,5,1,2,6,
4,1,2,3,4,5,
5,6,3,5,4,1,
2,4,1,6,5,3,2,
1,3,1,4,5,6,
1,2,5,6,
5,3,4,5,6,1,2,
3,1,3,6,5,4,2,
3,4,1,3,5,
4,6,4,5,3,
2,3,1,4,5,2,6,
1,4,2,1,6,3,5,
23,6,1,4,
14,5,3,6,
5,3,4,1,5,
2,3,1,4,2,6,5,
1,1,6,5,4,2,3,
2,4,6,2,
22,1,2,3,4,5,6,
15,6,3,4,
13,3,5,4,
7,1,3,5,4,
1,3,2,4,6,1,5,
2,5,4,1,3,6,
98,1,3,4,
5,1,4,3,5,6,
13,6,1,5,3,4,2,
4,1,6,5,3,4,
1,2,3,4,6,1,5,
2,1,4,6,2,3,5,
12,1,3,2,4,5,6,
1,3,4,1,2,5,
1,3,2,1,4,5,6,
1,3,4,6,5,2,1,
1,3,5,6,4,
1,6,1,5,2,
2,6,1,3,5,
1,6,2,3,4,1,5,
1,5,1,4,3,2,6,
18,1,5,3,
8,2,3,4,1,5,6,
11,5,6,1,3,
1,2,4,1,5,
39,3,4,
1,1,6,4,5,2,3,
1,5,2,
1,3,2,4,1,6,5,
1,1,6,3,4,2,5,
53,1,2,4,3,
1,6,4,3,5,2,1,
4,4,1,3,2,6,5,
2,6,1,5,3,
1,4,5,3,1,
1,4,3,5,1,
3,1,6,4,5,
1,4,6,3,5,
1,3,5,4,6,1,
1,1,6,3,2,
3,1,2,4,3,6,5,
1,3,1,2,4,6,5,
60,1,6,5,
4,6,1,5,3,4,
12,1,3,2,4,
1,6,5,3,1,2,
1,3,1,4,6,5,2,
21,3,6,5,
8,1,4,5,6,3,2,
4,3,4,5,6,
1,1,3,2,6,
342,1,
3,4,1,5,3,6,2,
2,6,1,3,4,
2,1,6,5,4,3,
1,4,5,3,1,6,2,
2,3,2,
1,2,3,6,4,5,1,
3,4,2,6,
2,2,6,1,
1,4,6,2,5,1,3,
8,2,3,1,4,
1,2,6,5,1,3,4,
4,3,2,4,1,5,6,
2,4,6,1,5,3,2,
9,4,1,3,2,
3,6,5,3,4,1,
3,2,1,5,4,3,6,
34,2,1,4,3,
1,3,2,5,6,4,1,
38,1,2,4,3,5,6,
3,4,5,1,6,3,2,
2,1,2,4,6,3,5,
33,2,4,
1,5,6,3,1,
2,1,4,5,3,6,
1,6,5,3,2,1,4,
1,5,1,3,6,4,2,
42,1,2,3,4,
10,1,5,6,3,
1,6,1,5,4,
4,4,6,5,
4,3,6,4,5,2,1,
1,6,2,3,4,5,1,
11,4,5,6,
35,4,3,2,
4,1,5,4,3,2,6,
2,1,4,5,6,
1,4,1,5,2,
4,5,6,4,1,3,2,
1,5,6,1,4,
12,4,5,3,
18,6,4,5,
1,6,4,1,3,5,2,
2,1,4,3,6,5,
3,1,6,5,4,
1,1,5,6,3,2,4,
11,5,4,
5,6,5,1,4,
3,5,6,4,3,
1,1,3,4,6,
2,2,6,
3,3,4,6,5,1,2,
3,1,6,3,5,4,
10,3,5,6,
4,3,1,4,2,
9,1,4,3,5,2,6,
2,3,6,2,
1,4,6,2,1,3,5,
1,5,3,4,6,1,2,
2,1,5,3,4,2,6,
2,6,1,5,3,2,4,
3,6,4,2,
2,1,5,2,3,4,6,
1,2,4,3,6,5,1,
1,6,4,3,1,5,2,
1,6,1,3,5,2,4,
21,2,1,3,4,
7,4,1,3,5,2,6,
13,4,5,
47,1,5,
2,3,5,1,4,6,2,
2,1,3,5,6,4,2,
1,6,4,5,1,3,2,
22,3,4,2,
3,4,6,5,3,1,2,
1,4,1,6,5,3,
1,1,4,6,5,3,
8,1,4,2,3,6,5,
27,1,4,2,3,5,6,
3,4,3,1,2,5,6,
1,4,5,2,3,1,
1,1,3,6,4,
2,3,4,1,5,2,6,
2,6,1,3,4,2,5,
5,2,1,4,5,3,6,
1,4,3,5,1,6,
6,1,6,2,
14,6,5,3,4,
3,1,5,3,6,4,2,
2,6,3,1,5,
4,3,1,2,4,5,6,
157,2,
6,3,5,1,
7,4,3,2,1,5,6,
4,2,4,1,5,3,6,
29,4,3,5,
1,4,2,3,5,1,6,
1,6,5,3,1,2,4,
1,3,4,5,6,1,
2,4,1,5,6,3,
2,5,6,4,3,2,1,
33,5,
2,2,1,6,
3,3,6,5,4,1,
2,1,3,5,6,4,
3,4,3,1,5,2,6,
1,4,6,2,5,3,1,
1,6,4,2,5,3,1,
1,1,2,6,4,3,5,
1,3,5,1,4,6,
6,2,5,4,
2,3,1,5,6,4,2,
12,4,2,1,3,
39,1,4,2,3,
60,6,1,5,
8,1,3,4,6,5,2,
1,1,4,6,3,
1,4,3,1,2,6,5,
1,2,6,4,3,1,5,
3,2,1,4,3,6,5,
1,5,4,3,6,1,
2,1,3,4,5,2,6,
8,1,2,6,
5,6,5,2,
2,1,5,4,3,6,
1,4,6,3,2,1,5,
20,2,4,1,3,
1,1,5,6,2,3,4,
1,2,3,5,
7,2,4,3,1,5,6,
2,2,5,3,
5,6,1,2,
27,4,1,5,
3,2,5,1,4,3,6,
1,3,1,5,6,
1,5,1,3,4,2,6,
1,4,5,2,1,3,6,
29,6,5,3,4,1,2,
6,3,1,6,
3,6,1,3,5,4,2,
1,5,3,4,1,6,
5,3,2,6,
1,1,3,4,6,5,
2,1,6,3,4,
2,3,5,4,6,1,2,
6,4,2,3,1,
10,5,6,1,4,3,2,
1,1,4,6,2,
1,4,1,6,3,
161,1,2,
1,3,1,2,6,5,4,
3,5,6,3,4,1,
10,4,3,6,
1,3,4,5,2,6,
31,4,2,
4,4,3,1,2,
5,1,4,2,5,3,6,
