Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Jack Clark,157.0,188.25364999999996,196.7173999999999,258.0035999999999,271.91765,273.22484,0.0,0.0,0.0
John Finlayson,1450.0,904.0,904.0,904.0,904.0,904.0,904.0,904.0,904.0
Donald Macdonald,240.0,319.4520500000002,329.3828500000003,342.22760000000034,369.06125000000014,376.17238999999995,429.07389000000006,0.0,0.0
Hector Macleod,166.0,185.58060000000003,208.82770000000008,211.74730000000005,0.0,0.0,0.0,0.0,0.0
Drew Millar,1019.0,1019.0,904.0,904.0,904.0,904.0,904.0,904.0,904.0
Calum Munro,583.0,791.9852499999993,813.6524499999988,838.7933499999995,928.26855,904.0,904.0,904.0,904.0
Peter Ó Donnghaile,157.0,180.3461,189.03555,0.0,0.0,0.0,0.0,0.0,0.0
Ruraidh Stewart,485.0,521.1488,522.39015,535.1432500000001,538.2561000000001,539.65144,595.1089499999999,654.74798,806.67324
Fay Thomson,258.0,339.71135000000015,348.85220000000027,372.0847500000002,409.03010000000006,416.81140999999997,464.05625999999995,632.22785,0.0
