Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Andrew Anderson,1831.0,1938.5604,1938.5604,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0
Caroline Bamforth,2325.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0
Paul Edlin,2016.0,2016.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0
Jim Mclean,1584.0,1600.1252000000002,1685.24114,1689.58682,1690.6263600000004,1721.1606900000002,1732.5948700000006,1822.9061800000002,2888.14369
Victoria Palmer‐Dyer,456.0,648.6164000000006,649.7914699999999,658.14047,665.48808,687.72342,737.9025,0.0,0.0
Luke Reid,119.0,122.54399999999998,123.31034999999999,124.41833999999999,133.48424,0.0,0.0,0.0,0.0
Amer Siddiqui,120.0,146.40279999999998,146.60716000000002,147.38033000000001,151.92744,163.87934,0.0,0.0,0.0
Paul Smith,1067.0,1070.1896,1081.63376,1082.8292800000002,1087.0064800000002,1106.2256499999999,1113.46712,1154.3581,0.0
Mark Niven Turnbull,44.0,45.063199999999995,45.21647,45.50955999999999,0.0,0.0,0.0,0.0,0.0
