Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Stephen Adams,53.0,53.92963000000001,54.026590000000006,60.026590000000006,0.0,0.0,0.0,0.0,0.0
Alex Arthur,178.0,180.50284999999997,181.06037,182.06036999999995,188.25187000000003,231.34762000000006,0.0,0.0,0.0
Emma Farquhar,342.0,344.28832,344.48224,350.48224,372.48224,408.74525000000006,432.12703999999997,471.22848999999997,0.0
Ross Grant,867.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0
Dave Macdonald,29.0,29.28604,29.28604,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Mclellan,825.0,825.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0
Ramsay Milne,245.0,288.3350600000001,288.7956200000001,293.0101500000001,296.4392100000001,326.93978000000004,379.89486,0.0,0.0
Jim Noble,545.0,549.57664,566.8597599999998,569.8597599999998,582.8839999999999,595.1712500000001,682.93967,774.47837,839.6976
Jenny Wilson,133.0,134.28718000000003,134.45686000000003,137.45686000000003,142.59988000000004,0.0,0.0,0.0,0.0
