Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Trevor Adams,606.0,660.5907600000003,662.8830800000002,675.0292400000002,694.3215600000001,712.5408,713.41519,762.65209,0.0
Michelle Ballantyne,1081.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0
David Black,123.0,124.02312,125.02312,0.0,0.0,0.0,0.0,0.0,0.0
Gordon Edgar,514.0,524.2312000000002,531.3042800000002,568.5235200000002,607.0350800000001,645.61972,651.8709,847.3115,1083.25644
Kenneth Gunn,392.0,396.45788000000005,403.45788000000005,416.60404,428.89636,456.04252,463.53800999999993,0.0,0.0
Barbara Harvie,122.0,122.80388000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nancy Norman,134.0,135.60776000000004,162.82700000000003,170.82700000000003,0.0,0.0,0.0,0.0,0.0
Scott Redpath,147.0,148.0962,165.24236000000002,176.24236,219.38852,0.0,0.0,0.0,0.0
Elaine Thornton-Nicol,888.0,888.87696,940.87696,956.0231200000001,983.0231200000001,1031.02312,1002.0,1002.0,1002.0
