Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Diane Calder,1990.0,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0
Janet Campbell,880.0,1419.3607000000025,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0
Charles Mckenzie Corser,255.0,260.59889999999996,263.7163800000002,275.0955700000002,286.56178000000017,0.0,0.0,0.0,0.0
Ann Davidson,1305.0,1320.8635500000005,1328.9539600000003,1336.0221000000001,1344.55645,1429.7785700000002,1371.0,1371.0,1371.0
Angela Doran-Timson,1215.0,1220.2878500000002,1221.6852,1238.6852,1251.69579,1299.4072099999998,1304.6721000000002,1328.2865400000003,1610.60763
Hazel Mcleod,724.0,732.3983500000003,734.7906800000002,744.8247500000001,752.0056900000002,772.6647200000001,819.2972500000001,981.16111,0.0
Phil Noble,95.0,99.97680000000001,103.05838999999997,115.11133999999998,0.0,0.0,0.0,0.0,0.0
Kenneth Alexander Sutherland,91.0,92.2442,93.30545000000001,0.0,0.0,0.0,0.0,0.0,0.0
Cam Wright,298.0,317.28509999999994,332.3154000000002,344.98603,382.9306399999999,447.47753,448.78085,0.0,0.0
