Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Donald Marshall Adey,33.0,37.12216000000001,37.72036000000001,51.01946000000001,0.0,0.0
Sylvia Mary Brown,66.0,69.23884000000001,70.04641000000001,71.13614000000001,80.90448,0.0
John Andrew Caffrey,1036.0,1495.031960000001,1501.7916200000006,1503.5881700000004,1513.79584,1537.7688899999998
Wendy Helena Haynes,206.0,234.85512000000006,238.77333000000004,242.39212000000006,245.8062,250.77925
Stefan Hoggan-Radu,1571.0,1571.0,1524.0,1524.0,1524.0,1524.0
Robert Jonathan Hugh-Jones,296.0,327.21064,351.4377400000001,361.14626000000004,371.9146,377.41841
Margaret Christine Kennedy,2160.0,1524.0,1524.0,1524.0,1524.0,1524.0
Tony Miklinski,698.0,766.0156400000001,766.46429,770.08308,774.40743,790.76169
Gordon Cairncross Pay,29.0,32.82772000000001,33.57547000000001,0.0,0.0,0.0
