Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Jennifer Marion Adam-Mcgregor,874.0,881.0,888.0,932.0,941.0,1009.0,1012.4087400000001,1024.13148,1882.35074
Lindsay Brown,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catriona Campbell,562.0,566.0,577.0,606.0,618.0,0.0,0.0,0.0,0.0
Billy Carlin,50.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Clark,862.0,863.0,865.0,899.0,905.0,946.0,951.2378199999999,964.12452,0.0
Neill Graham,1091.0,1091.0,1095.0,1099.0,1103.0,1311.0,1202.0,1202.0,1202.0
Duncan Macintosh,170.0,185.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Sharkey,835.0,839.0,845.0,871.0,1167.0,1311.0,1311.0,1202.0,1202.0
Maureen Sharkey,316.0,316.0,318.0,339.0,0.0,0.0,0.0,0.0,0.0
