Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Graeme Bruce,2531.0,2218.0,2218.0,2218.0,2218.0,2218.0,2218.0,2218.0,2218.0
Michael William Chappell,885.0,909.1136999999999,911.3997799999997,917.5200999999998,940.4993599999999,1094.26738,0.0,0.0,0.0
Richard Fettes,159.0,164.68836000000002,165.65091999999999,171.71108000000004,0.0,0.0,0.0,0.0,0.0
Neil Thomas Gardiner,2360.0,2360.0,2218.0,2218.0,2218.0,2218.0,2218.0,2218.0,2218.0
Emma Gilchrist,1239.0,1481.9918999999986,1483.7365399999985,1486.9838599999994,1531.5064999999997,1557.6161,1759.76682,1826.66569,0.0
Fiona Glasgow,1115.0,1121.183,1235.6674799999996,1238.6674799999996,1253.9081199999996,1674.41274,1755.22756,1840.59408,1994.43209
Stephen Philip Jenkinson,1896.0,1910.7155399999995,1917.1526599999993,1918.276319999999,1943.8311199999996,2154.8638599999995,2632.17122,2218.0,2218.0
Ross Muller,870.0,875.0700599999999,882.8908599999997,889.8908599999997,907.6294799999998,0.0,0.0,0.0,0.0
Louis Rowlands,32.0,32.37098,32.73194,0.0,0.0,0.0,0.0,0.0,0.0
