Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Bobby Bulloch,161.0,177.56827999999996,192.85092000000003,232.05751999999998,0.0,0.0,0.0,0.0,0.0
Jackie Burns,987.0,1027.3401600000004,1040.0635200000002,1054.1060400000003,1083.2276,1175.0725200000002,1255.17784,1250.0,1250.0
Andy Carmichael,1106.0,1149.94196,1161.7443600000001,1179.3066399999998,1202.4282,1482.9599600000001,1250.0,1250.0,1250.0
Peter Craig,1051.0,1056.5227599999998,1060.0030000000002,1067.4042,1120.6048000000003,1153.8054000000002,1174.96241,1175.74853,1880.15556
Donald Mackay,80.0,143.15155999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donald Macleod,704.0,709.28264,714.003,720.2035999999999,761.6838399999999,789.88444,801.65377,801.9433299999998,0.0
Lesley Mcdonald,410.0,447.2185999999999,457.8599199999999,488.46471999999994,512.58628,0.0,0.0,0.0,0.0
Richard Nelson,1645.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0
Lindsay Watt,102.0,160.3491600000001,180.67432000000002,0.0,0.0,0.0,0.0,0.0,0.0
