Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Nina Baker,880.0,927.9824799999996,974.6741699999993,1033.518919999999,1163.43655,1247.97372,1251.7791900000002,1736.42172
Erin Boyle,486.0,495.9963499999999,511.45772,515.7653,524.84183,0.0,0.0,0.0
Philip Braat,1291.0,1306.6865799999996,1318.9941599999997,1328.7631099999999,1366.1464899999996,1421.06923,1381.0,1381.0
Dave Holladay,145.0,150.84402,0.0,0.0,0.0,0.0,0.0,0.0
Akhtar Khan,285.0,317.29589999999973,319.91105999999974,367.7550799999999,0.0,0.0,0.0,0.0
Ann Laird,806.0,836.9117899999995,866.6807399999994,890.3724299999997,929.1399199999997,1050.1391899999999,1054.2353099999998,0.0
Craig Mackay,1632.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0,1381.0
Gordon Matheson,1177.0,1194.99343,1200.1472199999998,1220.83891,1259.37681,1291.45334,1312.0425500000001,1544.9594
Peter Murray,198.0,215.07069,228.37827,0.0,0.0,0.0,0.0,0.0
