Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Gordon Hawley Bryce,108.0,111.15444000000001,118.41734000000001,0.0,0.0,0.0,0.0,0.0,0.0
Martin Dowey,2271.0,1674.0,1674.0,1674.0,1674.0,1674.0,1674.0,1674.0,1674.0
John Duncan,915.0,930.7722,961.4241000000003,981.5320000000002,1117.40108,1140.5417900000002,1165.28039,1247.67811,0.0
Lee Lyons,699.0,1113.5459900000003,1164.3862900000008,1199.8100100000006,1235.6045000000004,1646.21512,1649.58442,1652.95543,1893.9906299999998
Derek Mccabe,341.0,465.6003800000001,503.14588,515.27045,548.76673,0.0,0.0,0.0,0.0
Jamie Ross,295.0,305.51480000000004,341.33689999999996,349.58457,0.0,0.0,0.0,0.0,0.0
Bob Shields,1909.0,1909.0,1674.0,1674.0,1674.0,1674.0,1674.0,1674.0,1674.0
George Weir,1217.0,1218.8400900000001,1237.55129,1252.6743900000001,1275.9250000000002,1282.6086500000004,1870.9961199999998,1674.0,1674.0
Margaret Weir,614.0,614.7886100000001,624.1442100000003,628.1442100000003,653.8524100000001,655.2217100000001,0.0,0.0,0.0
