Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Francesca Brennan,1284.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0
Graeme Brooks,761.0,787.7712500000004,789.0804800000003,791.3953600000002,800.3953599999999,886.52431,995.7667200000001,1018.0205900000001
Jim Clocherty,526.0,716.3971300000003,719.5191400000001,728.93473,733.46378,799.36419,862.94972,1138.36381
John Davidson,75.0,77.99838,78.50193,85.81681,0.0,0.0,0.0,0.0
Philomena Donnachie,70.0,71.49919,73.31197,0.0,0.0,0.0,0.0,0.0
Gillian Maxwell,285.0,295.9226699999999,298.94396999999987,309.5737299999999,347.9893199999999,422.79063999999994,0.0,0.0
Elizabeth Robertson,1122.0,1122.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0
Jenn Scott-Mcclafferty,606.0,615.63765,713.2256399999997,738.1447799999999,744.3589499999999,766.4043,826.21272,0.0
Jacci Stoyle,312.0,323.35101,325.06307999999996,330.06307999999996,336.91976,0.0,0.0,0.0
