Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Alison Alphonse,1610.0,1610.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0
Karen Farquhar,669.0,782.9888099999997,791.2396499999996,794.3165599999996,803.5413299999997,850.23905,0.0,0.0,0.0
Brett Hunt,1868.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0
James Edmund Rodgerson Irving-Lewis,28.0,32.72143,35.236929999999994,0.0,0.0,0.0,0.0,0.0,0.0
Simon Mclean,70.0,83.26497,84.06993000000003,91.94566000000002,0.0,0.0,0.0,0.0,0.0
John Michael Reynolds,1045.0,1132.2340399999998,1137.5669,1140.1171800000002,1179.6135400000003,1327.15702,1598.96463,1448.0,1448.0
George Saunders,279.0,305.75476999999995,308.4715099999999,317.74971999999997,338.8972799999999,0.0,0.0,0.0,0.0
Sandy Stuart,862.0,869.86905,996.6502499999996,1000.3781799999998,1009.6800400000001,1056.04148,1130.73451,1157.83133,1373.37971
Willie Young,805.0,849.966,854.0914199999999,856.1920399999999,856.1920399999999,871.31619,1026.32576,1047.03256,0.0
