Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Locky Cameron,146.0,151.84658,158.41508000000002,165.41508000000005,0.0,0.0,0.0,0.0,0.0
Gail Casey,1298.0,1298.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0
William Hendrie,1487.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0
Joe Henry,292.0,310.5141700000001,327.27517,343.27517000000006,423.26253,0.0,0.0,0.0,0.0
David Jardine,531.0,534.89772,546.2227199999999,548.22272,560.22272,597.0390299999999,597.5431199999999,612.3269700000001,0.0
Daniel Lennie,271.0,284.96683,503.7658299999996,507.2188299999998,523.1633300000001,595.42857,597.35328,737.37571,951.88928
Marie A Mcnair,601.0,933.9302500000001,945.25525,947.2552499999999,966.2041099999999,1051.87567,1004.0,1004.0,1004.0
Frank Mcniff,350.0,438.3483200000001,439.70732000000004,443.7073199999999,455.48512999999997,493.95973,533.70731,0.0,0.0
Brian Murray,42.0,42.0,42.453,0.0,0.0,0.0,0.0,0.0,0.0
