Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Keith Baldassara,591.0,637.5484800000006,661.1664000000005,693.7843200000003,695.7282,739.9384400000001,0.0,0.0
Fleming Carswell,393.0,431.32224,502.95296000000013,0.0,0.0,0.0,0.0,0.0
Patricia Duffy,2173.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0
Alex Glass,1637.0,1680.9401600000008,1701.9465600000005,1801.36704,1737.0,1737.0,1737.0,1737.0
Tommy Morrison,1180.0,1201.2678400000004,1219.4716800000006,1258.6787200000003,1290.7161,1389.8180599999998,1527.20045,1725.84237
Rory O'Brien,549.0,572.67552,592.0832000000001,674.30944,675.72446,0.0,0.0,0.0
William O'Rourke,1296.0,1313.0544000000004,1327.6595200000002,1355.6659200000004,1368.7007,1410.69227,1494.87285,1690.8628
Caroline Scott,233.0,275.33504000000005,0.0,0.0,0.0,0.0,0.0,0.0
Alice Sheridan,630.0,693.8035200000003,725.0297600000004,771.8451200000002,773.9462400000001,812.20257,1022.6919499999999,0.0
