Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Denis Dixon,1190.0,1191.0,1204.0,1452.0,1596.7446,1596.79257,1621.79591,1634.35006,2391.6117
Catherine Fullerton,1574.0,1575.0,1582.0,1888.0,1699.0,1699.0,1699.0,1699.0,1699.0
Ashley Graczyk,1621.0,1625.0,1694.0,1701.0,1701.0,1699.0,1699.0,1699.0,1699.0
Simon Hayter,648.0,648.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Heap,1264.0,1269.0,1356.0,1405.0,1421.3163,1421.55381,1471.3663099999999,1501.52097,0.0
Devin Scott Scobie,332.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carmel Smith,844.0,845.0,902.0,909.0,914.0049999999999,914.4718299999998,0.0,0.0,0.0
Calum Strange,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donald Wilson,993.0,995.0,1048.0,1063.0,1071.4083999999998,1071.7289799999999,1821.9762,1699.0,1699.0
