Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
William Gordon Blair,570.0,575.0,585.0,613.0,653.0,942.0,729.0,729.0,729.0
Stephen Johnstone,282.0,295.0,312.0,341.0,0.0,0.0,0.0,0.0,0.0
Chris Lambert,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Macdonald,343.0,356.0,388.0,407.0,433.0,454.0,480.00265,481.97833,0.0
Bruce Marshall,375.0,391.0,410.0,452.0,514.0,542.0,572.52485,577.38341,742.6759500000001
Alex Mcnaughton,543.0,564.0,593.0,628.0,713.0,744.0,744.0,729.0,729.0
Ron Simon,353.0,359.0,367.0,378.0,405.0,0.0,0.0,0.0,0.0
Chris Talbot,169.0,182.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Weir,151.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
