Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Graham Bennett,396.0,418.17618000000004,425.29425999999995,433.90575999999993,434.78475999999995,449.42856,465.059,0.0,0.0
Muriel Jaffrey,1119.0,1119.0,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0
Daniel Kenneth Juett,97.0,107.23516000000001,107.53531999999997,0.0,0.0,0.0,0.0,0.0,0.0
Gordon A. Leslie,107.0,217.59659000000005,218.45419000000004,238.35,241.01355,0.0,0.0,0.0,0.0
Millie Mcleod,338.0,412.77353,414.08137000000005,436.11442000000017,438.71821,498.37244999999996,640.7090499999999,660.29261,0.0
John Reynolds,1530.0,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0
Sandy Stuart,520.0,559.51909,570.86085,576.7781,578.4542,595.59119,612.4662099999999,985.45297,1107.21813
David Francis Webster,333.0,360.2937600000001,360.48672000000016,364.3396500000001,365.23605000000003,385.12326,0.0,0.0,0.0
Willie Young,1031.0,1085.87183,1087.02959,1112.49402,1095.0,1095.0,1095.0,1095.0,1095.0
