Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Ruaridh Bennett,1074.0,1078.0398799999998,1081.0398799999998,1091.2729499999996,1160.8944699999997,1234.8188499999999,1276.48427,1276.6105499999999,1715.40429
Susan Butts,312.0,313.86456,322.94224999999994,325.9422499999999,0.0,0.0,0.0,0.0,0.0
Stephen Carter,79.0,79.62151999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cher Cassini,1596.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0
Andy Forrest,1209.0,1214.12754,1222.20523,1231.28292,1287.36061,1425.8188499999999,1472.20465,1472.0,1472.0
Michelle Graham,84.0,85.70917999999999,92.78686999999998,0.0,0.0,0.0,0.0,0.0,0.0
Katie Mackie,1082.0,1082.46614,1100.46614,1106.46614,1161.46614,1172.32073,1177.21474,1177.23107,0.0
Shona Mcintosh,991.0,1001.7989099999998,1017.7989099999998,1035.1873599999994,1100.6535,1666.9288999999999,1472.0,1472.0,1472.0
Iain Whyte,929.0,1022.228,1026.4610699999996,1056.3933499999998,1075.7818,0.0,0.0,0.0,0.0
