Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Scott Agnew,141.0,150.26536,164.32454000000007,165.65894000000006,0.0,0.0,0.0,0.0,0.0
Naveed Ali,444.0,446.13815999999997,448.5484499999999,450.6717199999999,463.17331999999993,485.19847999999996,0.0,0.0,0.0
Heather Anderson,1737.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0
Jenny Blain,176.0,179.20723999999998,183.57015000000004,185.57015000000004,195.99241000000006,0.0,0.0,0.0,0.0
Mark Flynn,751.0,1275.2055599999992,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0
Tanya Jones,551.0,584.1414799999999,636.8944299999991,656.6071599999996,702.7167099999999,764.2856600000001,808.5219500000001,810.27243,0.0
George Mcirvine,960.0,970.3344399999999,982.8180000000001,987.9852000000002,1011.1099300000003,1044.49678,1155.0508299999997,1118.0,1118.0
Wayne Scott,52.0,52.356359999999995,56.15803000000001,0.0,0.0,0.0,0.0,0.0,0.0
Helen Wright,777.0,785.9089999999999,797.6641200000005,812.2011300000004,822.7246900000004,854.3007000000002,937.9036000000001,965.3134299999999,1293.21457
