Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Andrew Phillip Baxter,261.0,265.99728000000005,315.02004000000017,315.7900000000001,322.13017,346.25212999999997,350.39972,397.41344,0.0
Tamala Collier,1127.0,775.0,775.0,775.0,775.0,775.0,775.0,775.0,775.0
Eric Fraser,45.0,54.68223000000001,63.97965000000001,65.73476000000002,0.0,0.0,0.0,0.0,0.0
Maxine Morley-Smith,283.0,322.97824,355.94182000000006,370.8097600000001,383.2201600000001,446.62687,498.94341,575.61276,704.97361
Pauline Munro,679.0,749.2742499999997,804.4952900000001,775.0,775.0,775.0,775.0,775.0,775.0
Molly Nolan,1079.0,1079.0,775.0,775.0,775.0,775.0,775.0,775.0,775.0
Daniel Reat,112.0,223.50181000000015,243.22361000000015,244.42410000000007,247.32705000000004,260.71498999999994,0.0,0.0,0.0
Kate Stevenson,122.0,135.74252,174.34089999999995,178.9293999999999,192.01430999999997,0.0,0.0,0.0,0.0
Kirsty Stewart,162.0,194.16999,238.12142999999998,239.54438999999994,249.31846999999996,267.90569999999997,343.55285,0.0,0.0
