Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
George Aytoun Atkinson,265.0,268.6347999999999,271.00759999999997,0.0,0.0,0.0,0.0,0.0
Stuart Clay,1594.0,1652.4364000000023,1744.816800000002,1789.5624000000014,1963.3308000000002,2175.3384000000005,2304.7156999999997,2531.20856
Aileen Colleran,2099.0,2115.3100000000004,2128.5896000000007,2150.6828000000005,2199.2672000000002,2275.0128000000004,2316.4915,3522.28506
Irene Graham,1699.0,1716.894400000001,1732.733200000001,1741.8264000000008,1785.9700000000005,1866.7156000000004,1920.1599200000003,0.0
Andrew Gray,240.0,253.14119999999994,0.0,0.0,0.0,0.0,0.0,0.0
Christopher Mason,2259.0,2300.940000000002,2325.6856000000016,2354.9652000000015,2411.0660000000007,2910.7511999999997,2549.0,2549.0
Kenny Mclean,2811.0,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0
Jimmy Ross,373.0,402.8239999999999,465.20439999999985,472.5771999999999,0.0,0.0,0.0,0.0
Richard Alan Sullivan,1404.0,1419.3780000000006,1419.8440000000005,1516.1488000000002,1529.1060000000002,0.0,0.0,0.0
