Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Barbara Anne Bannatyne,116.0,118.3235,121.78819999999999,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Curry,368.0,375.6675499999999,379.89989999999995,407.36459999999994,0.0,0.0,0.0,0.0,0.0
Katie Hagmann,701.0,703.3235,708.3235,733.3235,806.48525,811.66392,860.01537,867.81584,1416.84173
David Inglis,1403.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0
Jim Mccolm,976.0,1012.01425,1027.2466,1050.2466,1158.40835,1077.0,1077.0,1077.0,1077.0
John Mccutcheon,48.0,49.858799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Nicol,723.0,960.4616999999996,962.9263999999997,971.0175499999997,1009.6439999999999,1032.1221799999998,1234.6342300000001,1077.0,1077.0
Steve Norris,572.0,574.3235,577.55585,587.55585,606.2529,612.83697,657.39923,664.87188,0.0
Richard Oxley,475.0,488.0116,496.24395,506.24395,551.941,579.42561,0.0,0.0,0.0
