Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Finlay Cunningham,381.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0
Paul Anthony Finnegan,189.0,214.87354,215.87354,219.87354,224.11763,239.11763,261.53489,359.36941
Catherine Macdonald,166.0,187.72401,187.72401,191.9681,195.45628,199.67673,218.36172,0.0
Fiona Macleod,47.0,50.90544,51.90544,55.90544,0.0,0.0,0.0,0.0
Sheena Macleod,80.0,91.47223,91.71632,95.71632,98.96041,126.2045,0.0,0.0
Dj Macrae,42.0,43.22045,45.22045,0.0,0.0,0.0,0.0,0.0
John Graham Mitchell,172.0,179.81088,179.81088,181.81088,220.27542,228.7636,236.00769,278.44858999999997
Alex Dan Smith,7.0,7.73227,0.0,0.0,0.0,0.0,0.0,0.0
Denise Wilson,64.0,66.68499,70.17317,72.41726,73.41726,0.0,0.0,0.0
