Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Abisola Adepetun,54.0,67.94398000000001,74.94094000000003,0.0,0.0,0.0,0.0,0.0,0.0
David Barton,107.0,135.49421999999998,152.01482000000004,162.02294,0.0,0.0,0.0,0.0,0.0
Jan Brown,993.0,993.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
Lesley Burt,157.0,178.21910000000003,204.84641999999994,215.03073999999998,271.14168000000006,292.15178000000003,0.0,0.0,0.0
Andy Cameron,140.0,209.71990000000002,227.98974,249.58094000000006,270.97586,314.80784,385.65797999999995,496.64981,0.0
Garret Corner,371.0,402.2223900000001,404.3603500000001,406.2697400000001,419.19226999999995,427.18725,460.6747,501.95292,661.74233
Donnie Macmillan,149.0,249.0329,273.3279,280.70156,299.61405,329.80153,365.08867,0.0,0.0
Douglas Trevor Philand,1148.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
Ross Alistair Weir,78.0,107.10048,153.94124000000008,164.71868000000003,172.26352000000006,0.0,0.0,0.0,0.0
