Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
William Hannah Boyle,1554.0,1554.0,1539.0,1539.0,1539.0,1539.0,1539.0
Barry Burrows,653.0,657.7449999999999,668.4371999999998,675.4468499999998,708.63475,1031.4804,1176.1934
Harry Cartmill,1646.0,1539.0,1539.0,1539.0,1539.0,1539.0,1539.0
Charles Kennedy,1379.0,1388.4250000000006,1388.5890500000005,1399.71905,1408.9236999999998,1412.99835,1573.853
Lisa Mcarthur,346.0,347.10499999999996,349.6526000000002,354.72725000000014,379.8405,0.0,0.0
Dale Mcdowell,120.0,122.40499999999997,122.60764999999994,142.73764999999997,0.0,0.0,0.0
John Mcginty,1152.0,1227.2050000000002,1227.6778500000003,1257.0125,1278.0621499999997,1291.3150500000002,1597.2979500000001
Fiona Ann Stevens,97.0,97.71499999999999,97.76324999999997,0.0,0.0,0.0,0.0
Jim Walker,745.0,751.8250000000002,752.2496000000002,765.2592500000002,794.5289000000001,805.5674999999999,0.0
