Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Anne Allan,618.0,620.0,628.0,647.0,812.0,713.0,713.0,713.0,713.0
Alan S Buchan,587.0,592.0,623.0,676.0,704.0,716.92352,716.92352,713.0,713.0
Stephen William Calder,193.0,203.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Doig,394.0,400.0,406.0,430.0,0.0,0.0,0.0,0.0,0.0
Sheena Drunsfield,447.0,455.0,470.0,504.0,525.0,531.21792,531.51313,532.13152,0.0
Alan Gardiner,529.0,548.0,569.0,625.0,646.0,654.1686400000001,654.50284,656.53626,827.07355
Fiona Mcrae,534.0,544.0,555.0,561.0,717.0,717.0,713.0,713.0,713.0
Thomas Phillips,168.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Smith,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
