Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Fraser Gillies,202.0,202.48708000000002,205.48708000000002,209.51414000000003,213.71708999999998,215.14774,241.28837000000001,0.0,0.0
Reeni Kennedy-Boyle,591.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0
Dawn Malcolm,101.0,101.50061000000001,106.52767,108.58179000000001,128.93357000000003,129.39557,0.0,0.0,0.0
Liz Mccabe,553.0,554.4477100000001,557.4477100000001,573.54242,589.96185,583.0,583.0,583.0,583.0
Derek John Mcfarlane,25.0,25.10824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Mcgowan,55.0,55.62238,55.62238,0.0,0.0,0.0,0.0,0.0,0.0
Jean Murray Moffat,320.0,321.09593000000007,326.10946,344.24476000000004,358.55595,361.01874999999995,384.29076999999995,483.40347,0.0
Ewan Stuart,70.0,71.88067000000007,73.92126000000003,79.19185999999999,0.0,0.0,0.0,0.0,0.0
Peter Wallace,414.0,414.08118,418.09471,418.09471,422.09471,422.87381,438.92116,485.19602,633.80244
