Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
John Murray Caldwell,804.0,809.3569600000001,843.3569600000002,896.7396000000001,907.7110200000001,985.1159600000002,1015.6947,1107.50913,0.0
Stuart Mcdonald Currie,1683.0,1522.0,1522.0,1522.0,1522.0,1522.0,1522.0,1522.0,1522.0
Andy Forrest,1178.0,1187.6616599999998,1192.6616599999998,1266.85298,1274.80886,1362.74834,1924.03414,1522.0,1522.0
Claire Frances Graham,470.0,473.44376000000005,487.44376000000005,0.0,0.0,0.0,0.0,0.0,0.0
Katie Mackie,1472.0,1473.7218799999998,1478.7218799999998,1569.81754,1522.0,1522.0,1522.0,1522.0,1522.0
Jason Rose,497.0,506.9486400000001,520.1399600000002,630.0009,633.5125300000001,0.0,0.0,0.0,0.0
Katherine Sangster,568.0,570.4871600000001,579.5828200000001,637.77414,644.38687,742.2306899999999,0.0,0.0,0.0
Theresa Sives,96.0,96.66961999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Charles Williamson,840.0,960.6272599999991,967.9142399999992,1007.7751799999998,1008.5454100000001,1241.03735,1277.5636299999999,1322.81488,1582.74836
