Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Helen Blackbur,226.0,234.0,258.0,0.0,0.0,0.0,0.0
Andrew Coventr,930.0,935.0,943.0,987.0,1017.0,1071.0,1106.0
Andrew Hardi,462.0,462.0,480.0,497.0,567.0,0.0,0.0
Russell Imri,776.0,778.0,784.0,823.0,872.0,966.0,1595.0
Alex Jone,762.0,764.0,773.0,794.0,821.0,856.0,0.0
Lynn Leitc,41.0,0.0,0.0,0.0,0.0,0.0,0.0
George Mccleer,103.0,115.0,0.0,0.0,0.0,0.0,0.0
Les Thacke,246.0,247.0,263.0,309.0,0.0,0.0,0.0
Owen Thompso,789.0,793.0,805.0,832.0,861.0,900.0,960.0
