Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Dougie Campbell,904.0,909.30754,916.81302,921.3185000000001,934.8239800000001,967.07672,1121.8349400000002,1250.09864
Patsy Gilroy,1547.0,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0
Andi Holmes,120.0,144.51578000000003,157.28496000000007,174.57058,0.0,0.0,0.0,0.0
Jane Maitland,664.0,824.4899000000004,833.2700400000003,850.5666200000002,937.6981400000001,983.25842,1096.78582,1522.66394
Elizabeth Maxwell,217.0,237.72467999999998,238.97742,258.26304,262.28495999999996,0.0,0.0,0.0
Andrew Metcalf,85.0,106.73564000000005,111.98838000000005,0.0,0.0,0.0,0.0,0.0
Laura Moodie,292.0,303.87877999999995,305.87877999999995,321.6698799999999,333.4281,402.20824,0.0,0.0
Douglas Swan,732.0,788.1082800000003,804.1192400000001,817.6356800000001,844.19596,886.49254,925.5473400000001,0.0
John Thom,61.0,70.60412000000001,0.0,0.0,0.0,0.0,0.0,0.0
