Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Jason Butcher,499.0,503.0,503.29890000000023,507.31171000000023,516.3202500000001,532.32452,534.45612,576.35909,0.0
David John Cameron,928.0,936.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0
Philip Clarke,58.0,64.0,64.05978000000002,0.0,0.0,0.0,0.0,0.0,0.0
Steve Delaney,802.0,803.0,803.2305800000001,812.2391200000002,828.2391200000001,950.24766,932.0,932.0,932.0
Len Ironside,675.0,677.0,677.1750700000001,679.1836100000002,700.1878800000001,719.19642,723.70906,798.47991,1259.30676
Dave Macdonald,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Robertson,256.0,257.0,257.05124,270.05551,280.05551,0.0,0.0,0.0,0.0
Wendy Alison Stuart,375.0,381.0,383.96765,392.98046,409.98900000000003,428.01462000000004,431.05014,0.0,0.0
Barry James Thomson,83.0,89.0,89.03416,105.03843,0.0,0.0,0.0,0.0,0.0
