Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9
Ian John Cameron,985.0,993.0,1002.0,999.0,999.0,999.0,999.0,999.0,999.0
Mhairi Caitlin Cameron,199.0,203.0,209.0,211.3680799999999,237.38003999999995,0.0,0.0,0.0,0.0
Rod Cavanagh,897.0,898.0,903.0,903.08073,946.0837200000001,968.29601,1035.32292,999.0,999.0
Sandy Forbes,164.0,176.0,189.0,189.04484999999997,0.0,0.0,0.0,0.0,0.0
Steve Mcmahon,533.0,537.0,551.0,551.0299,584.0299,596.10166,682.11661,714.88673,0.0
Marie Penman,421.0,438.0,483.0,483.15249000000006,532.1524900000001,591.57109,0.0,0.0,0.0
Matthew Ritchie,108.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen William Rottger,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Watt,611.0,625.0,630.0,630.0897,642.09269,671.37674,791.48139,791.65699,924.76329
