Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Jeremy Findlay,1703.0,1568.0,1568.0,1568.0,1568.0
Laura Lowe Forrest,1127.0,1128.9024799999997,1232.90248,1233.77225,1335.03361
Jim Goodfellow,1488.0,1497.5123999999998,1572.67094,1568.0,1568.0
Jane Henderson,1341.0,1453.72194,1474.1182900000001,1475.1640599999998,1589.12495
Robert James O'Riordan,318.0,322.67692999999997,387.83547000000004,389.47585,0.0
Eurig Scandrett,293.0,293.7927,0.0,0.0,0.0
