Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Tony Boyle,1161.0,1161.0,1100.0,1100.0,1100.0,1100.0
Diane Calder,1551.0,1100.0,1100.0,1100.0,1100.0,1100.0
Janet Campbell,617.0,1006.3544200000001,1013.18462,1014.08284,1054.26881,1411.24363
Alex Davidson,1088.0,1107.19148,1107.19148,1100.0,1100.0,1100.0
Ellen Glass,766.0,791.5886399999999,816.12482,818.74065,996.9039300000001,0.0
Jack Thompson,316.0,320.65247999999997,324.12012,324.60414,0.0,0.0
