Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Gavin Corbett,2525.0,2525.0,2287.0,2287.0,2287.0,2287.0
Andrew Johnston,2908.0,2287.0,2287.0,2287.0,2287.0,2287.0
David Key,1924.0,1939.1613399999999,2028.0390899999998,2043.0109200000002,2125.81268,2755.60517
Jenni Lang,461.0,659.80574,705.2342400000001,732.8580300000001,0.0,0.0
Rojan Subramani,62.0,91.25497999999999,101.15123,0.0,0.0,0.0
Anne Wimberley,1266.0,1395.6187799999998,1458.7662799999998,1482.27995,1864.01648,0.0
