Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Billy Crawford,1349.0,896.0,896.0,896.0,896.0
June Kyle,593.0,961.7084,961.7084,896.0,896.0
Jim Mcmahon,897.0,897.0,896.0,896.0,896.0
Jacqui Todd,701.0,714.0962,715.0064,724.1408999999999,752.27863
Neill Watts,827.0,847.8196000000002,847.82626,858.85528,915.4926399999999
Fraser Wright,109.0,114.037,114.04255000000002,127.46877,0.0
