Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Peter John Convery,2446.0,1391.0,1391.0,1391.0,1391.0
Craig Mackay,1125.0,1145.7028799999996,1157.4838399999999,1216.3817,2201.1653
Annie Mcindoe,1005.0,1016.2140600000002,1025.5002400000003,1117.6325399999996,0.0
Boyd Murdoch,290.0,310.70288,371.70679,0.0,0.0
Bob Pollock,1135.0,2017.02895,1391.0,1391.0,1391.0
Philip Saxton,951.0,1011.3834000000003,1194.1320400000002,1304.06689,1385.42227
