Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
John Greenwell,1592.0,1136.0,1136.0,1136.0,1136.0,1136.0
Donald Moffat,962.0,983.1958199999999,995.2624999999998,1022.8837,1124.65613,1435.71202
Frances Renton,539.0,576.5223299999999,664.9806100000001,728.60554,816.20901,0.0
Mark Rowley,1096.0,1434.2738299999999,1136.0,1136.0,1136.0,1136.0
David Smith,175.0,180.44216999999998,199.79545000000002,0.0,0.0,0.0
Pauline Stewart,177.0,181.01001999999997,200.98317999999998,249.00169000000002,0.0,0.0
