Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Brian Jones,211.0,213.08386000000002,0.0,0.0,0.0,0.0
Janice Mcginlay,805.0,806.0098000000002,849.30356,849.39475,974.7072200000001,1740.90798
John Reilly,579.0,579.51408,604.58752,606.53702,0.0,0.0
Alan Scott,800.0,801.43208,822.5881400000002,822.7091599999999,916.0235299999999,0.0
Graham Simpson,1197.0,1186.0,1186.0,1186.0,1186.0,1186.0
David Watson,1148.0,1150.09304,1188.35926,1186.0,1186.0,1186.0
