Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Alasdair Bailey,656.0,825.73127,875.7734,1107.289,1105.0,1105.0
Hilary Charles,165.0,209.02008000000004,0.0,0.0,0.0,0.0
Angus Forbes,1916.0,1105.0,1105.0,1105.0,1105.0,1105.0
Mary Stronach Matheson,203.0,423.94694000000004,482.38025000000005,0.0,0.0,0.0
Beth Pover,810.0,829.8936900000001,884.0100400000001,910.08928,910.64358,1579.08297
Douglas Brian Pover,668.0,681.1213700000001,692.1213700000001,715.6238800000001,715.83776,0.0
