Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Jennifer Bonsell,1007.0,1014.4869600000003,1136.13487,1159.9880699999999,1334.7886899999999
Bill Cormie,1264.0,1173.0,1173.0,1173.0,1173.0
Emma Farquhar,1150.0,1153.09557,1221.09557,1173.0,1173.0
Alex Jarvis,435.0,442.5589500000001,514.06288,517.42433,0.0
William Mackenzie,507.0,571.1430900000005,585.5750300000001,587.1870200000001,815.31185
William Sell,326.0,328.23169000000007,0.0,0.0,0.0
