Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Drew Cullinane,290.0,437.76281,476.35707999999994,0.0,0.0
Rosanna Dobbin,323.0,496.32731,538.16026,595.11452,0.0
Jim Gifford,321.0,441.15315000000004,502.1482899999999,763.36147,870.93555
Dominic Lonchay,1156.0,1156.0,844.0,844.0,844.0
Trevor Booth Mason,398.0,563.65796,649.21309,719.6963700000001,1041.35039
Glen Reid,1727.0,844.0,844.0,844.0,844.0
