Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Robbie Henderson,63.0,89.70576,92.99828,0.0,0.0,0.0
Iain D Macleod,575.0,603.51632,604.5746300000001,629.76274,655.20876,0.0
Jim Macleod,1046.0,1046.0,923.0,923.0,923.0,923.0
Drew Mckenzie,470.0,539.25392,550.18979,581.2145700000001,795.45336,1059.18509
Robert Moran,1193.0,923.0,923.0,923.0,923.0,923.0
Donna Pickett,343.0,367.89519999999993,461.02648,472.10394999999994,0.0,0.0
