Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Julie Duncan,830.0,830.28841,948.69524,0.0,0.0
Jim Gibbons,1566.0,1563.0,1563.0,1563.0,1563.0
Alix Mathieson,1293.0,1293.0496599999997,1303.05539,1448.06876,1586.0840400000002
Aileen Polson,1031.0,1031.25976,1217.4889600000001,1449.62648,2159.10207
Thomas Shepherd,869.0,869.3686300000002,1100.7983800000002,1364.98938,0.0
Emma Sheppard,660.0,661.59103,0.0,0.0,0.0
